event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC 263: Adesanya vs. Vettori 2,Eryk Anders,Darren Stewart,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Jason Herzog,0,44,74,0.59,112,148,0.76,0,4,0.0,0,1,499,16,8,36.0,185.42,83.91,190.5,Southpaw,3.41,4.17,0.47,0.26,0.5,0.79,0.1,1.79,0,33,58,0.56,63,93,0.68,2,4,0.5,0,0,135,12,8,33.0,182.88,92.99,187.96,Orthodox,3.05,3.29,0.45,0.45,0.48,0.67,0.1,1.75,0,11,16,0.0299999999999999,49,55,0.0799999999999999,-2,0,-0.5,0,1,364,4,0,3.0,2.539999999999992,-9.079999999999998,2.539999999999992,0.3600000000000003,0.8799999999999999,0.0199999999999999,-0.19,0.02,0.12,0.0,0.04,2021-06-12,1,0,0
UFC 263: Adesanya vs. Vettori 2,Paul Craig,Jamahal Hill,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,119,Al Guinee,0,23,25,0.92,43,47,0.91,0,1,0.0,3,0,3,17,7,36.0,190.5,83.91,193.04,Orthodox,2.42,2.86,0.46,0.22,0.45,0.37,1.6,1.76,0,1,8,0.12,3,10,0.3,0,0,0.0,0,0,53,12,1,32.0,193.04,92.99,200.66,Southpaw,7.31,3.35,0.54,0.0,0.47,0.73,0.0,0.0,0,22,17,0.8,40,37,0.6100000000000001,0,1,0.0,3,0,-50,5,6,4.0,-2.539999999999992,-9.079999999999998,-7.6200000000000045,-4.89,-0.4900000000000002,-0.08,0.22,-0.0199999999999999,-0.36,1.6,1.76,2021-06-12,2,0,1
UFC Fight Night: Jung vs. Ige,Aleksa Camur,Nicolae Negumereanu,Blue,Light Heavyweight,0,Men,Decision - Split,3,3.0,300,Mike Beltran,0,102,148,0.68,118,166,0.71,0,2,0.0,0,0,0,6,3,28.0,185.42,92.99,187.96,Orthodox,4.73,4.26,0.57,0.22,0.54,0.5,0.0,0.46,0,71,193,0.36,99,224,0.44,1,5,0.2,0,0,292,13,2,29.0,182.88,92.99,198.12,Orthodox,3.58,5.56,0.41,0.28,0.39,0.62,0.0,1.02,0,31,-45,0.32,19,-58,0.2699999999999999,-1,-3,-0.2,0,0,-292,-7,1,-1.0,2.539999999999992,0.0,-10.159999999999997,1.1500000000000004,-1.2999999999999998,0.1599999999999999,-0.06,0.15,-0.12,0.0,-0.56,2021-06-19,0,0,1
UFC Fight Night: Gane vs. Volkov,Kennedy Nzechukwu,Danilo Marques,Red,Light Heavyweight,0,Men,KO/TKO,3,3.0,20,Jason Herzog,0,31,80,0.38,31,80,0.39,0,0,0.0,0,0,0,12,5,31.0,195.58,92.99,210.82,Southpaw,5.13,4.9,0.45,0.45,0.5,0.8,0.2,0.6,0,10,18,0.55,34,60,0.57,2,12,0.16,0,0,462,11,4,38.0,198.12,92.99,195.58,Orthodox,1.44,2.52,0.79,0.28,0.52,0.0,0.8,3.93,0,21,62,-0.17,-3,20,-0.1799999999999999,-2,-12,-0.16,0,0,-462,1,1,-7.0,-2.539999999999992,0.0,15.23999999999998,3.69,2.3800000000000003,-0.34,0.1699999999999999,-0.02,0.8,-0.6000000000000001,-3.33,2021-06-26,0,0,1
UFC Fight Night: Gane vs. Volkov,Marcin Prachnio,Ike Villanueva,Red,Light Heavyweight,0,Men,KO/TKO,2,3.0,56,Herb Dean,1,59,92,0.64,60,93,0.65,0,0,0.0,0,0,0,17,7,35.0,190.5,92.99,187.96,Orthodox,5.61,3.3,0.55,0.2,0.54,0.58,0.0,0.17,0,34,79,0.43,34,79,0.43,1,1,1.0,0,0,5,18,14,39.0,185.42,92.99,185.42,Orthodox,3.66,7.24,0.38,0.5,0.36,1.0,0.0,0.6,1,25,13,0.21,26,14,0.22,-1,-1,-1.0,0,0,-5,-1,-7,-4.0,5.0800000000000125,0.0,2.5400000000000205,1.95,-3.94,0.17,-0.3,0.18,-0.42,0.0,-0.4299999999999999,2021-06-26,0,0,0
UFC 265: Lewis vs. Gane,Alonzo Menifield,Ed Herman,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Kerry Hatley,0,93,140,0.66,94,141,0.67,1,1,1.0,0,0,48,15,3,36.0,182.88,92.99,193.04,Orthodox,3.92,3.51,0.57,0.33,0.49,0.75,0.3,0.67,0,41,126,0.32,42,127,0.33,0,0,0.0,0,0,1,27,16,43.0,185.42,92.99,195.58,Orthodox,3.31,3.71,0.48,0.47,0.42,0.59,1.0,1.96,0,52,14,0.34,52,14,0.34,1,1,1.0,0,0,47,-12,-13,-7.0,-2.539999999999992,0.0,-2.5400000000000205,0.6099999999999999,-0.2000000000000001,0.0899999999999999,-0.1399999999999999,0.07,0.16,-0.7,-1.29,2021-08-07,0,2,1
UFC Fight Night: Cannonier vs. Gastelum,William Knight,Fabio Cherant,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,238,Chris Tognoni,1,14,24,0.58,14,24,0.58,0,0,0.0,0,0,2,11,5,35.0,177.8,92.99,185.42,Orthodox,2.62,3.3,0.56,0.4,0.35,0.48,0.4,1.78,0,15,23,0.65,15,23,0.65,0,0,0.0,0,0,0,7,4,29.0,185.42,92.99,187.96,Southpaw,1.35,4.89,0.4,0.0,0.38,0.0,0.0,0.0,1,-1,1,-0.07,-1,1,-0.07,0,0,0.0,0,0,2,4,1,6.0,-7.619999999999976,0.0,-2.5400000000000205,1.27,-1.59,0.16,0.4,-0.03,0.48,0.4,1.78,2021-08-21,0,0,1
UFC Fight Night: Barboza vs. Chikadze,Dustin Jacoby,Darren Stewart,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,184,Jason Herzog,0,37,61,0.6,38,63,0.6,0,1,0.0,0,0,23,19,8,35.0,190.5,92.99,193.04,Orthodox,5.53,4.07,0.47,0.25,0.57,0.6,0.0,0.36,0,18,33,0.54,22,37,0.59,2,2,1.0,0,0,43,12,8,33.0,182.88,92.99,187.96,Orthodox,3.05,3.29,0.45,0.45,0.48,0.67,0.1,1.75,0,19,28,0.0599999999999999,16,26,0.01,-2,-1,-1.0,0,0,-20,7,0,2.0,7.6200000000000045,0.0,5.079999999999984,2.4800000000000004,0.7800000000000002,0.0199999999999999,-0.2,0.0899999999999999,-0.07,-0.1,-1.39,2021-08-28,0,1,1
UFC Fight Night: Brunson vs. Till,Modestas Bukauskas,Khalil Rountree Jr.,Blue,Light Heavyweight,0,Men,KO/TKO,2,3.0,150,Herb Dean,0,23,49,0.46,23,49,0.47,0,0,0.0,0,0,0,15,6,30.0,190.5,92.99,198.12,Switch,3.28,3.87,0.41,0.0,0.5,0.71,0.0,0.0,1,38,92,0.41,38,92,0.41,0,0,0.0,0,0,0,14,5,34.0,185.42,92.99,193.04,Southpaw,3.84,4.18,0.39,0.0,0.5,0.58,0.1,0.0,-1,-15,-43,0.05,-15,-43,0.06,0,0,0.0,0,0,0,1,1,-4.0,5.0800000000000125,0.0,5.0800000000000125,-0.56,-0.3099999999999996,0.0199999999999999,0.0,0.0,0.13,-0.1,0.0,2021-09-04,0,2,0
UFC Fight Night: Smith vs. Spann,Anthony Smith,Ryan Spann,Red,Light Heavyweight,0,Men,Submission,1,5.0,227,Herb Dean,2,17,28,0.6,18,29,0.62,0,0,0.0,1,0,98,37,19,35.0,193.04,92.99,193.04,Orthodox,3.21,4.47,0.48,0.26,0.46,0.48,0.6,0.49,0,8,20,0.4,8,20,0.4,0,1,0.0,0,0,30,21,9,32.0,195.58,92.99,200.66,Orthodox,3.42,3.91,0.4,0.35,0.45,0.47,1.5,1.29,2,9,8,0.1999999999999999,10,9,0.2199999999999999,0,-1,0.0,1,0,68,16,10,3.0,-2.5400000000000205,0.0,-7.6200000000000045,-0.2099999999999999,0.5599999999999996,0.0799999999999999,-0.0899999999999999,0.01,0.01,-0.9,-0.8,2021-09-18,0,0,0
UFC Fight Night: Smith vs. Spann,Ion Cutelaba,Devin Clark,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Keith Peterson,1,64,101,0.63,92,138,0.67,8,12,0.66,0,0,528,17,10,30.0,185.42,92.99,190.5,Southpaw,4.44,3.43,0.43,0.57,0.47,0.76,0.0,4.17,0,23,52,0.44,84,130,0.65,1,6,0.16,0,0,118,14,9,33.0,182.88,92.99,190.5,Orthodox,3.03,3.24,0.54,0.32,0.44,0.58,0.1,2.17,1,41,49,0.19,8,8,0.02,7,6,0.5,0,0,410,3,1,-3.0,2.539999999999992,0.0,0.0,1.4100000000000006,0.1899999999999999,-0.11,0.2499999999999999,0.0299999999999999,0.18,-0.1,2.0,2021-09-18,1,3,0
UFC Fight Night: Smith vs. Spann,Mike Rodriguez,Tafon Nchukwi,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,49,144,0.34,59,156,0.38,0,0,0.0,0,0,2,11,7,35.0,193.04,92.99,208.28,Southpaw,4.35,4.24,0.53,0.0,0.41,0.37,0.0,0.0,0,116,199,0.58,145,240,0.6,3,3,1.0,0,0,285,6,4,29.0,182.88,83.91,195.58,Orthodox,5.57,4.11,0.52,0.57,0.54,0.64,0.0,0.76,0,-67,-55,-0.2399999999999999,-86,-84,-0.2199999999999999,-3,-3,-1.0,0,0,-283,5,3,6.0,10.159999999999997,9.079999999999998,12.699999999999989,-1.2200000000000006,0.1299999999999999,0.01,-0.57,-0.13,-0.27,0.0,-0.76,2021-09-18,0,0,0
UFC Fight Night: Santos vs. Walker,Thiago Santos,Johnny Walker,Red,Light Heavyweight,0,Men,Decision - Unanimous,5,5.0,300,Herb Dean,0,44,105,0.41,44,105,0.42,0,1,0.0,0,0,0,22,11,40.0,187.96,92.99,193.04,Orthodox,3.72,2.57,0.48,0.33,0.53,0.65,0.1,0.88,0,48,130,0.36,48,130,0.37,0,0,0.0,0,0,0,21,8,31.0,198.12,92.99,208.28,Orthodox,3.81,2.83,0.53,1.0,0.44,0.57,0.9,0.46,0,-4,-25,0.0499999999999999,-4,-25,0.0499999999999999,0,1,0.0,0,0,0,1,3,9.0,-10.159999999999997,0.0,-15.240000000000007,-0.0899999999999998,-0.2600000000000002,-0.05,-0.6699999999999999,0.09,0.08,-0.8,0.42,2021-10-02,0,0,0
UFC Fight Night: Costa vs. Vettori,Paulo Costa,Marvin Vettori,Blue,Light Heavyweight,0,Men,Decision - Unanimous,5,5.0,300,Jason Herzog,0,163,260,0.62,172,269,0.64,1,1,1.0,0,0,47,14,3,32.0,185.42,83.91,182.88,Orthodox,6.2,6.38,0.58,0.75,0.47,0.8,0.0,0.45,0,190,346,0.54,214,373,0.57,1,5,0.2,0,0,207,19,7,30.0,182.88,83.91,187.96,Southpaw,4.56,4.24,0.45,0.45,0.56,0.69,0.5,1.66,0,-27,-86,0.0799999999999999,-42,-104,0.07,0,-4,0.8,0,0,-160,-5,-4,2.0,2.539999999999992,0.0,-5.0800000000000125,1.6400000000000006,2.1399999999999997,0.1299999999999999,0.3,-0.09,0.1100000000000001,-0.5,-1.21,2021-10-23,0,0,1
UFC Fight Night: Costa vs. Vettori,Nicolae Negumereanu,Ike Villanueva,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,78,Mike Beltran,0,11,21,0.52,11,21,0.52,0,1,0.0,0,0,20,13,2,29.0,182.88,92.99,198.12,Orthodox,3.58,5.56,0.41,0.28,0.39,0.62,0.0,1.02,0,7,21,0.33,7,21,0.33,0,1,0.0,0,0,0,18,14,39.0,185.42,92.99,185.42,Orthodox,3.66,7.24,0.38,0.5,0.36,1.0,0.0,0.6,0,4,0,0.19,4,0,0.19,0,0,0.0,0,0,20,-5,-12,-10.0,-2.539999999999992,0.0,12.700000000000015,-0.08,-1.6800000000000006,0.0299999999999999,-0.2199999999999999,0.03,-0.38,0.0,0.42,2021-10-23,0,0,0
UFC 267: Blachowicz vs. Teixeira,Shamil Gamzatov,Michal Oleksiejczuk,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,211,Daniel Movahedi,0,35,67,0.52,35,67,0.52,0,2,0.0,0,0,0,14,1,33.0,187.96,92.99,193.04,Orthodox,5.35,3.46,0.48,0.0,0.51,0.5,0.0,0.0,1,32,55,0.58,32,55,0.58,0,0,0.0,0,0,3,19,7,29.0,182.88,83.91,187.96,Southpaw,5.06,4.26,0.5,0.44,0.61,0.48,0.0,0.75,-1,3,12,-0.0599999999999999,3,12,-0.0599999999999999,0,2,0.0,0,0,-3,-5,-6,4.0,5.0800000000000125,9.079999999999998,5.079999999999984,0.29,-0.7999999999999998,-0.02,-0.44,-0.0999999999999999,0.02,0.0,-0.75,2021-10-30,0,0,1
UFC 267: Blachowicz vs. Teixeira,Magomed Ankalaev,Volkan Oezdemir,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,1,66,108,0.61,76,118,0.64,1,4,0.25,0,0,105,19,1,31.0,190.5,92.99,190.5,Orthodox,3.64,2.25,0.53,0.31,0.59,0.86,0.0,1.02,0,48,102,0.47,56,112,0.5,0,1,0.0,0,0,0,19,7,34.0,187.96,92.99,190.5,Orthodox,4.59,3.92,0.47,0.33,0.55,0.8,0.1,0.57,1,18,6,0.14,20,6,0.14,1,3,0.25,0,0,105,0,-6,-3.0,2.539999999999992,0.0,0.0,-0.9499999999999996,-1.67,0.06,-0.02,0.0399999999999999,0.0599999999999999,-0.1,0.45,2021-10-30,0,1,1
UFC 268: Usman vs. Covington 2,Dustin Jacoby,John Allan,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,153,321,0.47,153,321,0.48,0,0,0.0,0,0,0,19,8,35.0,190.5,92.99,193.04,Orthodox,5.53,4.07,0.47,0.25,0.57,0.6,0.0,0.36,0,77,189,0.4,78,190,0.41,0,0,0.0,0,0,0,13,7,31.0,185.42,92.99,190.5,Orthodox,3.56,5.74,0.42,0.71,0.52,0.5,0.8,1.4,0,76,132,0.0699999999999999,75,131,0.07,0,0,0.0,0,0,0,6,1,4.0,5.0800000000000125,0.0,2.539999999999992,1.97,-1.67,0.0499999999999999,-0.4599999999999999,0.0499999999999999,0.0999999999999999,-0.8,-1.04,2021-11-06,0,0,1
UFC Fight Night: Holloway vs. Rodriguez,Kennedy Nzechukwu,Da Woon Jung,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,184,Chris Tognoni,0,6,18,0.33,6,18,0.33,0,0,0.0,0,0,0,12,5,31.0,195.58,92.99,210.82,Southpaw,5.13,4.9,0.45,0.45,0.5,0.8,0.2,0.6,1,16,49,0.32,16,49,0.33,0,0,0.0,0,0,0,15,5,30.0,193.04,92.99,198.12,Orthodox,3.49,3.89,0.43,0.5,0.51,0.77,0.2,1.9,-1,-10,-31,0.01,-10,-31,0.0,0,0,0.0,0,0,0,-3,0,1.0,2.5400000000000205,0.0,12.699999999999989,1.6399999999999997,1.0100000000000002,0.02,-0.0499999999999999,-0.01,0.03,0.0,-1.2999999999999998,2021-11-13,0,0,0
UFC Fight Night: Font vs. Aldo,Alonzo Menifield,William Knight,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,44,77,0.57,66,99,0.67,0,2,0.0,0,1,385,15,3,36.0,182.88,92.99,193.04,Orthodox,3.92,3.51,0.57,0.33,0.49,0.75,0.3,0.67,1,55,111,0.49,82,139,0.59,1,4,0.25,0,1,43,11,5,35.0,177.8,92.99,185.42,Orthodox,2.62,3.3,0.56,0.4,0.35,0.48,0.4,1.78,-1,-11,-34,0.0799999999999999,-16,-40,0.08,-1,-2,-0.25,0,0,342,4,-2,1.0,5.079999999999984,0.0,7.6200000000000045,1.2999999999999998,0.2099999999999999,0.0099999999999998,-0.07,0.14,0.27,-0.1,-1.11,2021-12-04,0,0,0
UFC Fight Night: Font vs. Aldo,Jimmy Crute,Jamahal Hill,Blue,Light Heavyweight,0,Men,KO/TKO,1,3.0,48,Mark Smith,0,6,12,0.5,6,12,0.5,0,1,0.0,0,0,0,12,4,28.0,187.96,92.99,187.96,Orthodox,3.68,3.04,0.54,0.57,0.44,0.6,2.0,4.84,1,4,10,0.4,4,10,0.4,0,0,0.0,0,0,1,12,1,32.0,193.04,92.99,200.66,Southpaw,7.31,3.35,0.54,0.0,0.47,0.73,0.0,0.0,-1,2,2,0.0999999999999999,2,2,0.0999999999999999,0,1,0.0,0,0,-1,0,3,-4.0,-5.079999999999984,0.0,-12.699999999999989,-3.629999999999999,-0.31,0.0,0.57,-0.0299999999999999,-0.13,2.0,4.84,2021-12-04,0,0,1
UFC Fight Night: Hermansson vs. Strickland,Sam Alvey,Brendan Allen,Blue,Light Heavyweight,0,Men,Submission,2,3.0,130,Chris Tognoni,0,24,57,0.42,24,57,0.42,0,0,0.0,0,0,7,33,18,37.0,187.96,83.91,190.5,Southpaw,3.28,3.63,0.44,0.14,0.52,0.82,0.1,0.06,1,36,54,0.66,36,54,0.67,0,1,0.0,1,0,44,23,5,28.0,187.96,83.91,190.5,Orthodox,3.87,3.6,0.54,0.47,0.46,0.58,1.7,1.36,-1,-12,3,-0.24,-12,3,-0.25,0,-1,0.0,-1,0,-37,10,13,9.0,0.0,0.0,0.0,-0.5900000000000003,0.0299999999999998,-0.1,-0.3299999999999999,0.06,0.24,-1.6,-1.3,2022-02-05,0,0,0
UFC Fight Night: Hermansson vs. Strickland,Jailton Almeida,Danilo Marques,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,177,Mike Beltran,0,30,51,0.58,37,60,0.62,2,2,1.0,0,0,168,20,3,32.0,190.5,92.99,200.66,Orthodox,2.54,0.74,0.64,0.59,0.4,0.75,2.2,6.88,0,0,0,0.0,2,2,1.0,0,0,0.0,0,0,0,11,4,38.0,198.12,92.99,195.58,Orthodox,1.44,2.52,0.79,0.28,0.52,0.0,0.8,3.93,0,30,51,0.58,35,58,-0.38,2,2,1.0,0,0,168,9,-1,-6.0,-7.6200000000000045,0.0,5.079999999999984,1.1,-1.78,-0.15,0.3099999999999999,-0.12,0.75,1.4,2.9499999999999997,2022-02-05,0,0,0
UFC 271: Adesanya vs. Whittaker 2,Carlos Ulberg,Fabio Cherant,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Dan Miragliotta,0,66,112,0.58,71,117,0.61,2,2,1.0,0,0,75,10,1,33.0,193.04,92.99,195.58,Orthodox,7.29,3.59,0.59,0.75,0.52,0.75,0.3,0.95,0,13,41,0.31,13,41,0.32,0,0,0.0,0,0,22,7,4,29.0,185.42,92.99,187.96,Southpaw,1.35,4.89,0.4,0.0,0.38,0.0,0.0,0.0,0,53,71,0.2699999999999999,58,76,0.29,2,2,1.0,0,0,53,3,-3,4.0,7.6200000000000045,0.0,7.6200000000000045,5.9399999999999995,-1.2999999999999998,0.1899999999999999,0.75,0.14,0.75,0.3,0.95,2022-02-12,0,0,0
UFC Fight Night: Walker vs. Hill,Johnny Walker,Jamahal Hill,Blue,Light Heavyweight,0,Men,KO/TKO,1,5.0,175,Jason Herzog,0,12,25,0.48,12,25,0.48,0,0,0.0,0,0,22,21,8,31.0,198.12,92.99,208.28,Orthodox,3.81,2.83,0.53,1.0,0.44,0.57,0.9,0.46,1,6,19,0.31,7,20,0.35,0,0,0.0,0,0,3,12,1,32.0,193.04,92.99,200.66,Southpaw,7.31,3.35,0.54,0.0,0.47,0.73,0.0,0.0,-1,6,6,0.1699999999999999,5,5,0.13,0,0,0.0,0,0,19,9,7,-1.0,5.0800000000000125,0.0,7.6200000000000045,-3.4999999999999996,-0.52,-0.01,1.0,-0.0299999999999999,-0.16,0.9,0.46,2022-02-19,0,0,0
UFC 272: Covington vs. Masvidal,Dustin Jacoby,Michal Oleksiejczuk,Red,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,89,243,0.36,107,269,0.4,1,2,0.5,0,0,190,19,8,35.0,190.5,92.99,193.04,Orthodox,5.53,4.07,0.47,0.25,0.57,0.6,0.0,0.36,0,69,173,0.39,72,176,0.41,1,2,0.5,0,0,17,19,7,29.0,182.88,83.91,187.96,Southpaw,5.06,4.26,0.5,0.44,0.61,0.48,0.0,0.75,0,20,70,-0.03,35,93,-0.0099999999999999,0,0,0.0,0,0,173,0,1,6.0,7.6200000000000045,9.079999999999998,5.079999999999984,0.4700000000000006,-0.1899999999999995,-0.03,-0.19,-0.04,0.12,0.0,-0.39,2022-03-05,0,0,1
UFC 272: Covington vs. Masvidal,Nicolae Negumereanu,Kennedy Nzechukwu,Red,Light Heavyweight,0,Men,Decision - Split,3,3.0,300,Mark Smith,0,64,160,0.4,81,178,0.46,1,5,0.2,0,0,208,13,2,29.0,182.88,92.99,198.12,Orthodox,3.58,5.56,0.41,0.28,0.39,0.62,0.0,1.02,0,95,190,0.5,97,192,0.51,0,0,0.0,0,0,0,12,5,31.0,195.58,92.99,210.82,Southpaw,5.13,4.9,0.45,0.45,0.5,0.8,0.2,0.6,0,-31,-30,-0.0999999999999999,-16,-14,-0.0499999999999999,1,5,0.2,0,0,208,1,-3,-2.0,-12.700000000000015,0.0,-12.699999999999989,-1.5499999999999998,0.6599999999999993,-0.04,-0.1699999999999999,-0.1099999999999999,-0.18,-0.2,0.42,2022-03-05,0,0,1
UFC Fight Night: Santos vs. Ankalaev,Tafon Nchukwi,Azamat Murzakanov,Blue,Light Heavyweight,0,Men,KO/TKO,3,3.0,44,Herb Dean,0,43,98,0.43,50,105,0.48,0,0,0.0,0,0,14,6,4,29.0,182.88,83.91,195.58,Orthodox,5.57,4.11,0.52,0.57,0.54,0.64,0.0,0.76,1,28,69,0.4,28,70,0.4,1,5,0.2,0,0,39,13,0,34.0,177.8,92.99,180.34,Southpaw,4.57,3.12,0.57,0.16,0.57,0.83,0.0,0.75,-1,15,29,0.0299999999999999,22,35,0.0799999999999999,-1,-5,-0.2,0,0,-25,-7,4,-5.0,5.079999999999984,-9.079999999999998,15.240000000000007,1.0,0.9900000000000002,-0.0499999999999999,0.4099999999999999,-0.0299999999999999,-0.1899999999999999,0.0,0.01,2022-03-12,0,0,1
UFC Fight Night: Santos vs. Ankalaev,Khalil Rountree Jr.,Karl Roberson,Red,Light Heavyweight,0,Men,KO/TKO,2,3.0,25,Herb Dean,2,26,69,0.37,26,69,0.38,0,1,0.0,0,0,15,14,5,34.0,185.42,92.99,193.04,Southpaw,3.84,4.18,0.39,0.0,0.5,0.58,0.1,0.0,0,17,28,0.6,17,28,0.61,0,0,0.0,0,0,0,9,6,33.0,185.42,92.99,187.96,Southpaw,2.57,2.42,0.51,0.4,0.57,0.42,0.5,0.72,2,9,41,-0.2299999999999999,9,41,-0.2299999999999999,0,1,0.0,0,0,15,5,-1,1.0,0.0,0.0,5.079999999999984,1.27,1.7599999999999998,-0.12,-0.4,-0.0699999999999999,0.1599999999999999,-0.4,-0.72,2022-03-12,0,2,1
UFC Fight Night: Santos vs. Ankalaev,Thiago Santos,Magomed Ankalaev,Blue,Light Heavyweight,0,Men,Decision - Unanimous,5,5.0,300,Mark Smith,1,60,138,0.43,81,160,0.51,0,0,0.0,0,0,17,22,11,40.0,187.96,92.99,193.04,Orthodox,3.72,2.57,0.48,0.33,0.53,0.65,0.1,0.88,0,78,155,0.5,114,191,0.6,1,2,0.5,0,0,215,19,1,31.0,190.5,92.99,190.5,Orthodox,3.64,2.25,0.53,0.31,0.59,0.86,0.0,1.02,1,-18,-17,-0.07,-33,-31,-0.0899999999999999,-1,-2,-0.5,0,0,-198,3,10,9.0,-2.539999999999992,0.0,2.539999999999992,0.08,0.3199999999999998,-0.05,0.02,-0.0599999999999999,-0.2099999999999999,0.1,-0.14,2022-03-12,0,0,0
UFC Fight Night: Volkov vs. Aspinall,Nikita Krylov,Paul Craig,Blue,Light Heavyweight,0,Men,Submission,1,3.0,237,Lukasz Bosacki,0,19,25,0.76,30,39,0.77,1,1,1.0,0,0,229,30,9,32.0,190.5,92.99,195.58,Orthodox,4.38,2.47,0.55,0.38,0.44,0.53,1.4,2.29,0,2,3,0.66,11,12,0.92,1,1,1.0,1,0,2,17,7,36.0,190.5,83.91,193.04,Orthodox,2.42,2.86,0.46,0.22,0.45,0.37,1.6,1.76,0,17,22,0.0999999999999999,19,27,-0.15,0,0,0.0,-1,0,227,13,2,-4.0,0.0,9.079999999999998,2.5400000000000205,1.96,-0.3899999999999997,0.09,0.16,-0.01,0.16,-0.2000000000000001,0.53,2022-03-19,2,7,1
UFC Fight Night: Lemos vs. Andrade,Tyson Pedro,Ike Villanueva,Red,Light Heavyweight,0,Men,KO/TKO,1,3.0,295,Mark Smith,1,22,29,0.75,22,29,0.76,0,0,0.0,0,0,0,10,5,32.0,190.5,92.99,200.66,Orthodox,2.9,2.39,0.59,0.3,0.56,0.5,0.8,0.76,0,4,22,0.18,4,22,0.18,0,0,0.0,0,0,0,18,14,39.0,185.42,92.99,185.42,Orthodox,3.66,7.24,0.38,0.5,0.36,1.0,0.0,0.6,1,18,7,0.5700000000000001,18,7,0.5800000000000001,0,0,0.0,0,0,0,-8,-9,-7.0,5.0800000000000125,0.0,15.240000000000007,-0.7600000000000002,-4.85,0.2099999999999999,-0.2,0.2,-0.5,0.8,0.16,2022-04-23,2,0,1
UFC Fight Night: Lemos vs. Andrade,Marcin Prachnio,Philipe Lins,Blue,Light Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,74,117,0.63,116,159,0.73,0,1,0.0,0,0,113,17,7,35.0,190.5,92.99,187.96,Orthodox,5.61,3.3,0.55,0.2,0.54,0.58,0.0,0.17,0,64,110,0.58,96,142,0.68,4,11,0.36,0,0,328,18,5,38.0,187.96,92.99,198.12,Orthodox,3.8,3.59,0.49,0.33,0.46,1.0,0.0,1.65,0,10,7,0.05,20,17,0.0499999999999999,-4,-10,-0.36,0,0,-215,-1,2,-3.0,2.539999999999992,0.0,-10.159999999999997,1.8100000000000005,-0.29,0.06,-0.13,0.08,-0.42,0.0,-1.48,2022-04-23,0,0,0
