event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC 261: Usman vs. Masvidal 2,Alex Oliveira,Randy Brown,Blue,Welterweight,0,Men,Submission,1,3.0,170,Dan Miragliotta,0,7,12,0.58,9,14,0.64,0,0,0.0,0,0,0,22,12,36.0,180.34,77.11,193.04,Orthodox,2.99,2.55,0.51,0.38,0.46,0.63,0.6,2.35,1,16,32,0.5,23,39,0.59,0,0,0.0,1,0,83,18,5,33.0,190.5,77.11,198.12,Orthodox,4.37,3.33,0.46,0.39,0.54,0.74,0.5,0.78,-1,-9,-20,0.0799999999999999,-14,-25,0.05,0,0,0.0,-1,0,-83,4,7,3.0,-10.159999999999997,0.0,-5.0800000000000125,-1.38,-0.7800000000000002,0.0499999999999999,-0.01,-0.08,-0.1099999999999999,0.0999999999999999,1.57,2021-04-24,3,4,1
UFC Fight Night: Rodriguez vs. Waterson,Donald Cerrone,Alex Morono,Blue,Welterweight,0,Men,KO/TKO,1,3.0,280,Marc Goddard,0,17,35,0.48,18,36,0.5,0,2,0.0,0,0,2,36,17,40.0,185.42,70.31,185.42,Orthodox,4.41,4.48,0.46,0.33,0.53,0.73,1.2,1.16,0,35,84,0.41,41,90,0.46,0,2,0.0,0,0,47,23,9,33.0,180.34,77.11,182.88,Orthodox,5.02,4.17,0.41,0.22,0.58,0.5,0.3,0.34,0,-18,-49,0.07,-23,-54,0.0399999999999999,0,0,0.0,0,0,-45,13,8,7.0,5.079999999999984,-6.799999999999997,2.539999999999992,-0.6099999999999994,0.3100000000000005,0.05,0.11,-0.0499999999999999,0.2299999999999999,0.8999999999999999,0.8199999999999998,2021-05-08,3,1,1
UFC Fight Night: Rodriguez vs. Waterson,Christian Aguilera,Carlston Harris,Blue,Welterweight,0,Men,Submission,1,3.0,172,Marc Goddard,0,1,10,0.1,5,15,0.33,0,1,0.0,0,0,32,14,8,32.0,175.26,77.11,182.88,Switch,2.54,4.04,0.37,0.0,0.48,0.6,0.0,0.0,0,5,13,0.38,6,16,0.38,0,3,0.0,1,0,52,19,5,36.0,182.88,77.11,193.04,Orthodox,2.93,2.44,0.49,0.29,0.53,0.55,0.8,2.05,0,-4,-3,-0.28,-1,-1,-0.0499999999999999,0,-2,0.0,-1,0,-20,-5,3,-4.0,-7.6200000000000045,0.0,-10.159999999999997,-0.3900000000000001,1.6,-0.12,-0.29,-0.05,0.0499999999999999,-0.8,-2.05,2021-05-08,0,0,0
UFC Fight Night: Rodriguez vs. Waterson,Neil Magny,Geoff Neal,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,55,174,0.31,89,214,0.42,2,10,0.2,0,0,103,29,12,36.0,190.5,77.11,203.2,Orthodox,3.47,2.42,0.46,0.4,0.52,0.54,0.3,2.17,0,35,73,0.47,37,76,0.49,1,2,0.5,0,0,230,15,6,33.0,180.34,77.11,190.5,Southpaw,4.97,5.47,0.5,0.44,0.57,0.87,0.1,0.46,0,20,101,-0.1599999999999999,52,138,-0.07,1,8,-0.3,0,0,-127,14,6,3.0,10.159999999999997,0.0,12.699999999999989,-1.4999999999999996,-3.05,-0.0399999999999999,-0.0399999999999999,-0.0499999999999999,-0.3299999999999999,0.1999999999999999,1.71,2021-05-08,0,15,1
UFC Fight Night: Font vs. Garbrandt,Court McGee,Claudio Silva,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Keith Peterson,0,37,74,0.5,110,157,0.7,3,5,0.6,1,0,483,22,12,39.0,180.34,77.11,190.5,Orthodox,4.63,3.68,0.37,0.25,0.6,0.69,0.4,1.89,0,21,56,0.37,81,126,0.64,1,10,0.1,0,0,108,14,4,41.0,180.34,77.11,180.34,Southpaw,2.48,3.0,0.42,0.26,0.46,0.44,1.1,2.85,0,16,18,0.13,29,31,0.0599999999999999,2,-5,0.5,1,0,375,8,8,-2.0,0.0,0.0,10.159999999999997,2.15,0.6800000000000002,-0.0499999999999999,-0.01,0.1399999999999999,0.2499999999999999,-0.7000000000000001,-0.9600000000000002,2021-05-22,1,6,1
UFC Fight Night: Rozenstruik vs. Sakai,Francisco Trinaldo,Muslim Salikhov,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,39,128,0.3,51,148,0.34,0,1,0.0,0,0,40,28,9,45.0,175.26,77.11,177.8,Southpaw,3.13,2.67,0.45,0.42,0.6,0.6,0.5,0.98,1,62,118,0.52,71,129,0.55,2,3,0.66,0,0,127,19,5,39.0,180.34,77.11,177.8,Orthodox,3.36,2.94,0.51,0.4,0.62,0.73,0.0,1.27,-1,-23,10,-0.22,-20,19,-0.21,-2,-2,-0.66,0,0,-87,9,4,6.0,-5.0800000000000125,0.0,0.0,-0.2299999999999999,-0.27,-0.06,0.0199999999999999,-0.02,-0.13,0.5,-0.29,2021-06-05,0,0,1
UFC Fight Night: Rozenstruik vs. Sakai,Santiago Ponzinibbio,Miguel Baeza,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,121,270,0.44,122,271,0.45,0,2,0.0,0,0,0,30,7,37.0,182.88,77.11,185.42,Orthodox,4.9,4.67,0.41,0.3,0.61,0.6,0.0,0.48,0,104,249,0.41,104,249,0.42,0,0,0.0,0,0,0,10,3,31.0,187.96,77.11,187.96,Orthodox,4.88,5.1,0.49,0.28,0.53,1.0,1.8,0.44,0,17,21,0.03,18,22,0.03,0,2,0.0,0,0,0,20,4,6.0,-5.0800000000000125,0.0,-2.5400000000000205,0.0200000000000004,-0.4299999999999997,-0.08,0.0199999999999999,0.0799999999999999,-0.4,-1.8,0.0399999999999999,2021-06-05,7,0,1
UFC 263: Adesanya vs. Vettori 2,Demian Maia,Belal Muhammad,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Jason Herzog,0,21,53,0.39,23,55,0.42,1,21,0.04,0,0,254,28,11,46.0,185.42,77.11,182.88,Southpaw,1.8,2.07,0.43,0.24,0.63,0.61,1.0,2.49,0,45,127,0.35,92,177,0.52,0,0,0.0,0,0,0,23,3,35.0,180.34,77.11,182.88,Orthodox,4.55,3.64,0.43,0.35,0.57,0.93,0.2,1.98,0,-24,-74,0.04,-69,-122,-0.1,1,21,0.04,0,0,254,5,8,11.0,5.079999999999984,0.0,0.0,-2.75,-1.5700000000000005,0.0,-0.1099999999999999,0.06,-0.32,0.8,0.5100000000000002,2021-06-12,3,11,1
UFC 263: Adesanya vs. Vettori 2,Leon Edwards,Nate Diaz,Red,Welterweight,0,Men,Decision - Unanimous,5,5.0,300,Herb Dean,0,77,132,0.58,83,139,0.6,4,5,0.8,0,0,299,22,3,32.0,187.96,77.11,187.96,Southpaw,2.75,2.34,0.53,0.34,0.54,0.7,0.4,1.25,0,76,162,0.46,130,223,0.58,0,0,0.0,0,0,113,22,13,38.0,182.88,77.11,193.04,Southpaw,4.57,3.77,0.45,0.3,0.52,0.41,1.3,1.05,0,1,-30,0.1199999999999999,-47,-84,0.02,4,5,0.8,0,0,186,0,-10,-6.0,5.0800000000000125,0.0,-5.079999999999984,-1.8200000000000005,-1.4300000000000002,0.08,0.04,0.02,0.29,-0.9,0.1999999999999999,2021-06-12,6,6,1
UFC Fight Night: Jung vs. Ige,Khaos Williams,Matthew Semelsberger,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,91,260,0.35,114,286,0.4,0,0,0.0,0,0,113,14,3,29.0,182.88,77.11,195.58,Orthodox,5.77,5.33,0.39,0.0,0.42,0.8,0.0,0.0,0,64,141,0.45,68,146,0.47,0,0,0.0,0,0,2,11,7,31.0,185.42,77.11,190.5,Switch,3.78,4.21,0.43,0.57,0.54,0.45,0.4,1.02,0,27,119,-0.1,46,140,-0.0699999999999999,0,0,0.0,0,0,111,3,-4,-2.0,-2.539999999999992,0.0,5.0800000000000125,1.99,1.12,-0.0399999999999999,-0.57,-0.12,0.35,-0.4,-1.02,2021-06-19,0,0,0
UFC Fight Night: Jung vs. Ige,Matt Brown,Dhiego Lima,Red,Welterweight,0,Men,KO/TKO,2,3.0,182,Herb Dean,1,27,49,0.55,30,52,0.58,0,0,0.0,0,0,0,26,19,43.0,182.88,77.11,190.5,Orthodox,3.76,2.92,0.55,0.46,0.55,0.63,1.3,1.68,0,23,54,0.42,23,54,0.43,0,4,0.0,0,0,52,17,9,35.0,187.96,77.11,190.5,Orthodox,3.12,3.88,0.39,0.34,0.58,0.73,0.6,1.26,1,4,-5,0.13,7,-2,0.1499999999999999,0,-4,0.0,0,0,-52,9,10,8.0,-5.0800000000000125,0.0,0.0,0.6399999999999997,-0.96,0.16,0.12,-0.0299999999999999,-0.0999999999999999,0.7000000000000001,0.4199999999999999,2021-06-19,3,22,1
UFC Fight Night: Gane vs. Volkov,Warlley Alves,Jeremiah Wells,Blue,Welterweight,0,Men,KO/TKO,2,3.0,30,Chris Tognoni,0,15,17,0.88,15,17,0.88,0,1,0.0,1,1,22,15,7,33.0,180.34,83.91,182.88,Orthodox,3.25,4.21,0.48,0.5,0.5,0.8,0.9,1.35,1,21,52,0.4,29,62,0.47,0,3,0.0,0,0,212,12,4,37.0,175.26,77.11,187.96,Switch,2.41,1.31,0.43,0.44,0.48,0.8,0.8,3.08,-1,-6,-35,0.48,-14,-45,0.41,0,-2,0.0,1,1,-190,3,3,-4.0,5.0800000000000125,6.799999999999997,-5.0800000000000125,0.8399999999999999,2.9,0.0499999999999999,0.06,0.02,0.0,0.0999999999999999,-1.73,2021-06-26,0,5,1
UFC Fight Night: Gane vs. Volkov,Shavkat Rakhmonov,Michel Prazeres,Red,Welterweight,0,Men,Submission,2,3.0,130,Mike Beltran,0,21,35,0.6,64,81,0.79,1,1,1.0,1,0,205,18,0,29.0,185.42,77.11,195.58,Orthodox,4.12,2.41,0.61,0.29,0.51,1.0,1.8,1.49,0,6,14,0.42,32,40,0.8,0,3,0.0,0,0,58,26,4,42.0,167.64,77.11,170.18,Orthodox,2.38,2.51,0.47,0.36,0.57,0.47,0.6,3.94,0,15,21,0.18,32,41,-0.01,1,-2,1.0,1,0,147,-8,-4,-13.0,17.78,0.0,25.40000000000001,1.7400000000000002,-0.0999999999999996,0.14,-0.07,-0.0599999999999999,0.53,1.2000000000000002,-2.45,2021-06-26,0,1,1
UFC Fight Night: Gane vs. Volkov,Tim Means,Nicolas Dalby,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Jason Herzog,0,53,93,0.56,94,134,0.7,1,4,0.25,0,0,483,33,15,40.0,187.96,77.11,190.5,Orthodox,5.1,3.65,0.49,0.42,0.6,0.65,0.2,1.16,0,54,116,0.46,84,146,0.58,0,4,0.0,0,0,91,23,4,39.0,180.34,77.11,187.96,Orthodox,4.03,3.43,0.43,0.3,0.52,0.6,0.1,1.11,0,-1,-23,0.1,10,-12,0.12,1,0,0.25,0,0,392,10,11,1.0,7.6200000000000045,0.0,2.539999999999992,1.0699999999999994,0.2199999999999997,0.06,0.12,0.0799999999999999,0.05,0.1,0.0499999999999998,2021-06-26,8,3,1
UFC 264: Poirier vs. McGregor 3,Gilbert Burns,Stephen Thompson,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,29,43,0.67,101,126,0.8,3,6,0.5,0,0,433,22,7,37.0,177.8,77.11,180.34,Orthodox,3.29,3.42,0.48,0.38,0.54,0.5,0.5,2.24,0,19,53,0.35,59,98,0.6,0,0,0.0,0,0,0,17,7,41.0,182.88,77.11,190.5,Orthodox,4.11,3.03,0.46,0.41,0.54,0.65,0.0,0.26,0,10,-10,0.32,42,28,0.2,3,6,0.5,0,0,433,5,0,-4.0,-5.079999999999984,0.0,-10.159999999999997,-0.8200000000000003,0.3900000000000001,0.0199999999999999,-0.0299999999999999,0.0,-0.15,0.5,1.98,2021-07-10,9,1,0
UFC 264: Poirier vs. McGregor 3,Niko Price,Michel Pereira,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,76,180,0.42,120,229,0.52,0,2,0.0,1,0,132,15,7,34.0,182.88,77.11,193.04,Orthodox,5.46,5.6,0.42,0.2,0.48,0.64,0.7,0.7,0,92,154,0.59,115,180,0.64,3,6,0.5,2,0,167,30,11,30.0,185.42,83.91,185.42,Orthodox,5.15,3.71,0.54,0.55,0.58,0.94,0.7,1.55,0,-16,26,-0.1699999999999999,5,49,-0.12,-3,-4,-0.5,-1,0,-35,-15,-4,4.0,-2.539999999999992,-6.799999999999997,7.6200000000000045,0.3099999999999996,1.8899999999999997,-0.12,-0.35,-0.0999999999999999,-0.2999999999999999,0.0,-0.8500000000000001,2021-07-10,0,0,0
UFC 264: Poirier vs. McGregor 3,Carlos Condit,Max Griffin,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,63,176,0.35,66,179,0.37,0,4,0.0,0,0,0,32,14,39.0,187.96,77.11,190.5,Orthodox,3.66,2.67,0.39,0.46,0.55,0.38,1.0,0.59,1,93,171,0.54,95,173,0.55,1,1,1.0,0,0,71,20,10,38.0,180.34,77.11,193.04,Orthodox,3.92,3.81,0.49,0.41,0.57,0.68,0.3,1.45,-1,-30,5,-0.19,-29,6,-0.18,-1,3,-1.0,0,0,-71,12,4,1.0,7.6200000000000045,0.0,-2.539999999999992,-0.2599999999999998,-1.14,-0.0999999999999999,0.05,-0.0199999999999999,-0.3,0.7,-0.86,2021-07-10,10,2,1
UFC Fight Night: Makhachev vs. Moises,Daniel Rodriguez,Preston Parsons,Red,Welterweight,0,Men,KO/TKO,1,3.0,227,Mike Beltran,0,45,83,0.54,46,84,0.55,0,0,0.0,0,0,9,17,4,37.0,185.42,77.11,187.96,Southpaw,7.3,5.28,0.5,0.5,0.56,0.63,0.1,0.62,0,23,43,0.53,24,44,0.55,0,4,0.0,0,0,15,11,4,28.0,180.34,77.11,180.34,Orthodox,3.83,3.18,0.55,0.43,0.51,0.8,3.1,4.3,0,22,40,0.01,22,40,0.0,0,-4,0.0,0,0,-6,6,0,9.0,5.079999999999984,0.0,7.6200000000000045,3.47,2.1,-0.05,0.07,0.05,-0.17,-3.0,-3.68,2021-07-17,0,0,0
UFC Fight Night: Sandhagen vs. Dillashaw,Mickey Gall,Jordan Williams,Red,Welterweight,0,Men,Submission,1,3.0,177,Herb Dean,0,11,20,0.55,11,20,0.55,1,2,0.5,2,1,58,7,5,32.0,187.96,77.11,187.96,Switch,2.94,4.25,0.46,0.3,0.49,0.36,1.9,1.21,0,13,35,0.37,13,35,0.37,1,1,1.0,0,0,4,9,6,33.0,185.42,83.91,190.5,Southpaw,5.83,5.46,0.5,0.5,0.35,0.85,0.0,1.11,0,-2,-15,0.18,-2,-15,0.18,0,1,-0.5,2,1,54,-2,-1,-1.0,2.5400000000000205,-6.799999999999997,-2.539999999999992,-2.89,-1.21,-0.0399999999999999,-0.2,0.14,-0.49,1.9,0.0999999999999998,2021-07-24,0,2,1
UFC Fight Night: Hall vs. Strickland,Niklas Stolze,Jared Gooden,Blue,Welterweight,0,Men,KO/TKO,1,3.0,68,Herb Dean,0,7,13,0.53,7,13,0.54,0,0,0.0,0,0,0,12,6,31.0,185.42,70.31,187.96,Switch,2.12,2.25,0.48,1.0,0.49,0.55,0.7,0.66,1,14,23,0.6,14,23,0.61,1,1,1.0,0,0,21,23,9,30.0,182.88,77.11,195.58,Orthodox,5.08,6.68,0.49,1.0,0.48,0.65,0.2,0.67,-1,-7,-10,-0.0699999999999999,-7,-10,-0.0699999999999999,-1,-1,-1.0,0,0,-21,-11,-3,1.0,2.539999999999992,-6.799999999999997,-7.6200000000000045,-2.96,-4.43,-0.01,0.0,0.01,-0.0999999999999999,0.4999999999999999,-0.01,2021-07-31,0,0,1
UFC Fight Night: Hall vs. Strickland,Phil Rowe,Orion Cosce,Red,Welterweight,0,Men,KO/TKO,2,3.0,261,Chris Tognoni,1,46,93,0.49,53,101,0.52,0,0,0.0,0,0,12,10,4,33.0,190.5,77.11,203.2,Orthodox,3.94,4.32,0.52,0.4,0.54,0.59,0.4,0.85,0,22,52,0.42,51,82,0.62,2,6,0.33,0,0,394,8,2,29.0,180.34,77.11,180.34,Switch,2.77,4.02,0.53,0.4,0.44,0.61,0.0,1.92,1,24,41,0.07,2,19,-0.0999999999999999,-2,-6,-0.33,0,0,-382,2,2,4.0,10.159999999999997,0.0,22.859999999999985,1.17,0.3000000000000007,-0.01,0.0,0.1,-0.02,0.4,-1.0699999999999998,2021-07-31,0,0,1
UFC Fight Night: Hall vs. Strickland,Bryan Barberena,Jason Witt,Blue,Welterweight,0,Men,Decision - Majority,3,3.0,300,Keith Peterson,0,50,113,0.44,114,178,0.64,0,1,0.0,0,1,47,18,12,34.0,182.88,83.91,182.88,Southpaw,5.35,4.59,0.48,0.22,0.44,0.5,0.3,0.13,1,35,83,0.42,56,105,0.53,8,18,0.44,1,0,338,19,9,37.0,177.8,77.11,177.8,Orthodox,2.15,2.54,0.44,0.48,0.52,1.0,0.9,6.9,-1,15,30,0.02,58,73,0.1099999999999999,-8,-17,-0.44,-1,1,-291,-1,3,-3.0,5.079999999999984,6.799999999999997,5.079999999999984,3.1999999999999997,2.05,0.0399999999999999,-0.26,-0.08,-0.5,-0.6000000000000001,-6.7700000000000005,2021-07-31,0,2,1
UFC 265: Lewis vs. Gane,Michael Chiesa,Vicente Luque,Blue,Welterweight,0,Men,Submission,1,3.0,205,Kerry Hatley,0,4,12,0.33,6,16,0.38,1,1,1.0,2,0,61,18,7,36.0,185.42,77.11,190.5,Southpaw,1.87,1.7,0.4,0.5,0.54,0.6,1.0,3.33,0,7,12,0.58,8,13,0.62,0,0,0.0,1,0,10,22,9,32.0,180.34,77.11,190.5,Orthodox,5.17,5.15,0.52,0.6,0.52,0.62,0.7,1.04,0,-3,0,-0.2499999999999999,-2,3,-0.24,1,1,1.0,1,0,51,-4,-2,4.0,5.079999999999984,0.0,0.0,-3.3,-3.45,-0.12,-0.0999999999999999,0.02,-0.02,0.3,2.29,2021-08-07,0,5,1
UFC Fight Night: Cannonier vs. Gastelum,Sasha Palatnikov,Ramiz Brahimaj,Blue,Welterweight,0,Men,Submission,1,3.0,153,Chris Tognoni,0,1,1,1.0,1,3,0.33,0,0,0.0,0,0,0,6,4,35.0,185.42,77.11,182.88,Switch,6.69,5.44,0.53,1.0,0.52,0.7,0.0,0.72,0,1,2,0.5,3,5,0.6,2,2,1.0,1,0,132,10,4,31.0,177.8,77.11,182.88,Orthodox,2.47,4.08,0.41,0.66,0.5,0.58,2.4,1.9,0,0,-1,0.5,-2,-2,-0.2699999999999999,-2,-2,-1.0,-1,0,-132,-4,0,4.0,7.619999999999976,0.0,0.0,4.220000000000001,1.3600000000000003,0.12,0.3399999999999999,0.02,0.12,-2.4,-1.18,2021-08-21,0,0,1
UFC Fight Night: Barboza vs. Chikadze,Kevin Lee,Daniel Rodriguez,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,56,160,0.35,74,181,0.41,3,7,0.42,0,0,214,18,8,31.0,175.26,77.11,195.58,Orthodox,3.88,3.6,0.42,0.43,0.5,0.75,0.8,3.18,0,120,210,0.57,137,229,0.6,0,0,0.0,0,1,45,17,4,37.0,185.42,77.11,187.96,Southpaw,7.3,5.28,0.5,0.5,0.56,0.63,0.1,0.62,0,-64,-50,-0.2199999999999999,-63,-48,-0.19,3,7,0.42,0,-1,169,1,4,-6.0,-10.159999999999997,0.0,7.6200000000000045,-3.42,-1.6800000000000002,-0.08,-0.07,-0.06,0.12,0.7000000000000001,2.56,2021-08-28,0,0,1
UFC Fight Night: Brunson vs. Till,Alex Morono,David Zawada,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Jason Herzog,0,90,213,0.42,96,219,0.44,0,0,0.0,0,0,66,23,9,33.0,180.34,77.11,182.88,Orthodox,5.02,4.17,0.41,0.22,0.58,0.5,0.3,0.34,0,86,205,0.41,91,210,0.43,1,2,0.5,0,0,39,17,7,33.0,182.88,77.11,190.5,Orthodox,3.84,4.54,0.41,0.33,0.55,0.57,1.7,0.97,0,4,8,0.01,5,9,0.01,-1,-2,-0.5,0,0,27,6,2,0.0,-2.539999999999992,0.0,-7.6200000000000045,1.1799999999999995,-0.3700000000000001,0.0,-0.11,0.0299999999999999,-0.0699999999999999,-1.4,-0.6299999999999999,2021-09-04,0,1,1
UFC Fight Night: Smith vs. Spann,Impa Kasanganay,Carlston Harris,Blue,Welterweight,0,Men,KO/TKO,1,3.0,158,Mark Smith,0,6,21,0.28,6,21,0.29,0,0,0.0,0,0,0,9,2,30.0,180.34,77.11,190.5,Orthodox,4.96,3.66,0.48,0.58,0.58,0.66,0.2,1.75,1,24,46,0.52,24,48,0.5,0,1,0.0,0,0,21,19,5,36.0,182.88,77.11,193.04,Orthodox,2.93,2.44,0.49,0.29,0.53,0.55,0.8,2.05,-1,-18,-25,-0.24,-18,-27,-0.21,0,-1,0.0,0,0,-21,-10,-3,-6.0,-2.539999999999992,0.0,-2.539999999999992,2.03,1.2200000000000002,-0.01,0.29,0.0499999999999999,0.1099999999999999,-0.6000000000000001,-0.2999999999999998,2021-09-18,0,0,1
UFC 266: Volkanovski vs. Ortega,Matthew Semelsberger,Martin Sano,Red,Welterweight,0,Men,KO/TKO,1,3.0,15,Mark Smith,1,3,5,0.6,3,5,0.6,0,0,0.0,0,0,1,11,7,31.0,185.42,77.11,190.5,Switch,3.78,4.21,0.43,0.57,0.54,0.45,0.4,1.02,0,1,3,0.33,1,3,0.33,0,0,0.0,0,0,0,4,3,32.0,180.34,77.11,190.5,Orthodox,4.0,12.0,0.33,0.0,0.4,0.0,0.0,0.0,1,2,2,0.2699999999999999,2,2,0.2699999999999999,0,0,0.0,0,0,1,7,4,-1.0,5.079999999999984,0.0,0.0,-0.2200000000000002,-7.79,0.0999999999999999,0.57,0.14,0.45,0.4,1.02,2021-09-25,0,0,1
UFC Fight Night: Santos vs. Walker,Alex Oliveira,Niko Price,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,65,112,0.58,83,131,0.63,1,2,0.5,0,0,194,22,12,36.0,180.34,77.11,193.04,Orthodox,2.99,2.55,0.51,0.38,0.46,0.63,0.6,2.35,0,64,116,0.55,108,167,0.65,1,3,0.33,0,0,290,15,7,34.0,182.88,77.11,193.04,Orthodox,5.46,5.6,0.42,0.2,0.48,0.64,0.7,0.7,0,1,-4,0.0299999999999999,-25,-36,-0.02,0,-1,0.1699999999999999,0,0,-96,7,5,2.0,-2.539999999999992,0.0,0.0,-2.47,-3.05,0.09,0.18,-0.0199999999999999,-0.01,-0.0999999999999999,1.65,2021-10-02,4,0,0
UFC Fight Night: Dern vs. Rodriguez,Randy Brown,Jared Gooden,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,115,235,0.48,117,237,0.49,0,1,0.0,0,0,6,18,5,33.0,190.5,77.11,198.12,Orthodox,4.37,3.33,0.46,0.39,0.54,0.74,0.5,0.78,0,81,156,0.51,87,162,0.54,0,0,0.0,0,0,44,23,9,30.0,182.88,77.11,195.58,Orthodox,5.08,6.68,0.49,1.0,0.48,0.65,0.2,0.67,0,34,79,-0.03,30,75,-0.05,0,1,0.0,0,0,-38,-5,-4,3.0,7.6200000000000045,0.0,2.539999999999992,-0.71,-3.3499999999999996,-0.0299999999999999,-0.61,0.06,0.0899999999999999,0.3,0.1099999999999999,2021-10-09,0,3,0
UFC Fight Night: Ladd vs. Dumont,Danny Roberts,Ramazan Emeev,Red,Welterweight,0,Men,Decision - Split,3,3.0,300,Mark Smith,0,34,94,0.36,42,102,0.41,1,3,0.33,0,0,158,18,8,36.0,185.42,77.11,187.96,Southpaw,3.18,3.73,0.39,0.09,0.5,0.57,0.2,0.24,0,40,79,0.5,67,112,0.6,2,7,0.28,1,0,177,20,6,36.0,177.8,77.11,193.04,Southpaw,2.53,2.14,0.45,0.29,0.65,0.66,0.7,2.37,0,-6,15,-0.14,-25,-10,-0.19,-1,-4,0.0499999999999999,-1,0,-19,-2,2,0.0,7.619999999999976,0.0,-5.079999999999984,0.6500000000000004,1.59,-0.06,-0.1999999999999999,-0.15,-0.09,-0.4999999999999999,-2.13,2021-10-16,3,0,0
UFC Fight Night: Costa vs. Vettori,Francisco Trinaldo,Dwight Grant,Red,Welterweight,0,Men,Decision - Split,3,3.0,300,Chris Tognoni,0,36,70,0.51,61,101,0.6,1,3,0.33,0,0,285,28,9,45.0,175.26,77.11,177.8,Southpaw,3.13,2.67,0.45,0.42,0.6,0.6,0.5,0.98,0,31,133,0.23,41,145,0.28,1,1,1.0,0,0,11,11,6,39.0,185.42,83.91,193.04,Switch,3.29,2.66,0.36,1.0,0.6,0.66,0.0,0.61,0,5,-63,0.28,20,-44,0.3199999999999999,0,2,-0.6699999999999999,0,0,274,17,3,6.0,-10.159999999999997,-6.799999999999997,-15.23999999999998,-0.1600000000000001,0.0099999999999997,0.09,-0.5800000000000001,0.0,-0.06,0.5,0.37,2021-10-23,0,0,1
UFC 267: Blachowicz vs. Teixeira,Li Jingliang,Khamzat Chimaev,Blue,Welterweight,0,Men,Submission,1,3.0,196,Jason Herzog,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,19,8,36.0,182.88,77.11,180.34,Orthodox,4.46,3.84,0.42,0.41,0.57,0.6,0.0,1.25,0,25,25,1.0,58,62,0.94,1,2,0.5,3,0,181,13,0,29.0,187.96,83.91,190.5,Orthodox,5.72,3.46,0.58,0.46,0.42,1.0,2.7,3.99,0,-25,-24,-1.0,-58,-61,-0.94,-1,-2,-0.5,-3,0,-181,6,8,7.0,-5.0800000000000125,-6.799999999999997,-10.159999999999997,-1.2599999999999998,0.3799999999999999,-0.1599999999999999,-0.05,0.1499999999999999,-0.4,-2.7,-2.74,2021-10-30,0,5,1
