event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Santos vs. Ankalaev,Alex Pereira,Bruno Silva,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,108,179,0.6,165,239,0.69,0,0,0.0,0,0,77,9,2,36.0,193.04,92.99,200.66,Orthodox,5.0,3.65,0.62,1.0,0.5,0.7,0.4,0.19,0,59,147,0.4,72,160,0.45,2,8,0.25,0,0,195,23,10,34.0,182.88,83.91,187.96,Orthodox,4.43,5.33,0.51,0.27,0.43,0.73,0.0,1.09,0,49,32,0.1999999999999999,93,79,0.2399999999999999,-2,-8,-0.25,0,0,-118,-14,-8,2.0,10.159999999999997,9.079999999999998,12.699999999999989,0.5700000000000003,-1.6800000000000002,0.1099999999999999,0.73,0.07,-0.03,0.4,-0.9000000000000001,2022-03-12,0,0,1
UFC Fight Night: Santos vs. Ankalaev,Dalcha Lungiambula,Cody Brundage,Blue,Middleweight,0,Men,Submission,1,3.0,221,Mark Smith,0,29,56,0.51,50,83,0.6,1,1,1.0,0,0,112,11,6,36.0,172.72,83.91,193.04,Orthodox,3.07,3.93,0.45,0.45,0.52,0.77,0.0,2.14,0,4,8,0.5,4,8,0.5,1,4,0.25,1,0,35,10,5,29.0,182.88,83.91,182.88,Orthodox,1.8,2.51,0.55,0.52,0.43,0.73,1.1,2.69,0,25,48,0.01,46,75,0.0999999999999999,0,-3,0.75,-1,0,77,1,1,7.0,-10.159999999999997,0.0,10.159999999999997,1.2699999999999998,1.4200000000000004,-0.1,-0.07,0.09,0.04,-1.1,-0.5499999999999998,2022-03-12,0,0,0
UFC Fight Night: Blaydes vs. Daukaus,Aliaskhab Khizriev,Denis Tiuliulin,Red,Middleweight,0,Men,Submission,2,3.0,118,Gary Copeland,0,42,67,0.62,54,79,0.68,2,3,0.66,1,0,166,14,0,33.0,175.26,83.91,187.96,Southpaw,6.01,4.38,0.64,0.6,0.61,1.0,3.8,5.64,0,31,82,0.37,43,94,0.46,0,1,0.0,0,0,2,10,9,35.0,185.42,83.91,195.58,Orthodox,4.5,6.15,0.41,0.0,0.36,0.73,0.0,0.0,0,11,-15,0.25,11,-15,0.22,2,2,0.66,1,0,164,4,-9,-2.0,-10.159999999999997,0.0,-7.6200000000000045,1.5099999999999998,-1.7700000000000005,0.23,0.6,0.25,0.27,3.8,5.64,2022-03-26,0,0,0
UFC 273: Volkanovski vs. The Korean Zombie,Anthony Hernandez,Josh Fremd,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,48,71,0.67,91,124,0.73,8,11,0.72,3,0,645,12,2,30.0,182.88,83.91,190.5,Orthodox,4.3,3.46,0.59,0.49,0.45,0.63,3.0,6.62,0,31,54,0.57,43,67,0.64,1,1,1.0,1,1,157,11,5,30.0,193.04,83.91,193.04,Orthodox,2.93,2.63,0.43,0.25,0.47,0.31,1.4,0.84,0,17,17,0.1,48,57,0.0899999999999999,7,10,-0.28,2,-1,488,1,-3,0.0,-10.159999999999997,0.0,-2.539999999999992,1.3699999999999997,0.8300000000000001,0.1599999999999999,0.24,-0.0199999999999999,0.32,1.6,5.78,2022-04-09,0,0,1
UFC Fight Night: Luque vs. Muhammad,Caio Borralho,Gadzhi Omargadzhiev,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,236,Dan Miragliotta,0,31,49,0.63,63,86,0.73,1,1,1.0,0,1,611,15,1,31.0,177.8,83.91,190.5,Southpaw,2.73,1.98,0.58,0.63,0.6,0.57,0.5,2.16,0,12,38,0.31,61,90,0.68,1,2,0.5,0,0,22,13,2,31.0,185.42,77.11,180.34,Switch,1.8,2.2,0.39,0.3,0.39,0.6,0.5,1.35,0,19,11,0.32,2,-4,0.0499999999999999,0,-1,0.5,0,1,589,2,-1,0.0,-7.619999999999976,6.799999999999997,10.159999999999997,0.93,-0.2200000000000002,0.1899999999999999,0.33,0.2099999999999999,-0.03,0.0,0.81,2022-04-16,0,0,1
UFC Fight Night: Font vs. Vera,Krzysztof Jotko,Gerald Meerschaert,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,65,124,0.52,129,195,0.66,4,4,1.0,0,0,325,24,6,34.0,185.42,83.91,195.58,Southpaw,2.98,2.23,0.42,0.39,0.57,0.82,0.1,1.33,0,37,91,0.4,46,101,0.46,1,4,0.25,0,0,114,36,17,36.0,185.42,83.91,195.58,Southpaw,3.18,3.37,0.45,0.38,0.53,0.34,1.6,2.17,0,28,33,0.12,83,94,0.2,3,0,0.75,0,0,211,-12,-11,-2.0,0.0,0.0,0.0,-0.2000000000000001,-1.14,-0.03,0.01,0.0399999999999999,0.4799999999999999,-1.5,-0.8399999999999999,2022-04-30,7,2,0
UFC Fight Night: Blachowicz vs. Rakic,Nick Maximov,Andre Petroski,Blue,Middleweight,0,Men,Submission,1,3.0,76,Chris Tognoni,0,4,11,0.36,4,11,0.36,0,1,0.0,0,0,0,8,2,26.0,182.88,83.91,193.04,Southpaw,1.93,2.64,0.45,0.45,0.46,0.35,0.2,4.16,0,1,10,0.1,1,10,0.1,0,0,0.0,1,0,23,10,3,32.0,182.88,83.91,185.42,Switch,3.61,3.03,0.51,0.54,0.51,0.71,2.5,4.48,0,3,1,0.26,3,1,0.26,0,1,0.0,-1,0,-23,-2,-1,-6.0,0.0,0.0,7.6200000000000045,-1.68,-0.3899999999999997,-0.06,-0.09,-0.0499999999999999,-0.36,-2.3,-0.3200000000000003,2022-05-14,0,0,1
UFC Fight Night: Holm vs. Vieira,Chidi Njokuani,Dusko Todorovic,Red,Middleweight,0,Men,KO/TKO,1,3.0,288,Mark Smith,1,14,17,0.82,19,23,0.83,0,0,0.0,1,0,50,22,10,35.0,190.5,77.11,203.2,Orthodox,4.04,3.19,0.6,0.0,0.53,0.67,0.3,0.0,0,5,7,0.71,9,11,0.82,2,7,0.28,0,0,193,12,4,29.0,185.42,83.91,187.96,Orthodox,5.54,4.55,0.57,0.12,0.46,0.45,0.0,0.96,1,9,10,0.1099999999999999,10,12,0.01,-2,-7,-0.28,1,0,-143,10,6,6.0,5.0800000000000125,-6.799999999999997,15.23999999999998,-1.5,-1.36,0.03,-0.12,0.07,0.22,0.3,-0.96,2022-05-21,0,0,1
UFC Fight Night: Holm vs. Vieira,Eryk Anders,JunYong Park,Blue,Middleweight,0,Men,Decision - Split,3,3.0,300,Jason Herzog,0,65,142,0.45,75,155,0.48,3,24,0.12,0,0,285,16,8,36.0,185.42,83.91,190.5,Southpaw,3.41,4.17,0.47,0.26,0.5,0.79,0.1,1.79,0,105,184,0.57,108,187,0.58,0,1,0.0,0,1,31,17,6,33.0,177.8,83.91,185.42,Orthodox,4.53,3.3,0.5,0.5,0.53,0.57,1.1,1.83,0,-40,-42,-0.1199999999999999,-33,-32,-0.0999999999999999,3,23,0.12,0,-1,254,-1,2,3.0,7.619999999999976,0.0,5.0800000000000125,-1.12,0.8700000000000001,-0.03,-0.24,-0.03,0.22,-1.0,-0.04,2022-05-21,0,0,1
UFC Fight Night: Holm vs. Vieira,Joseph Holmes,Alen Amedovski,Red,Middleweight,0,Men,Submission,1,3.0,64,Herb Dean,1,16,23,0.69,16,23,0.7,1,1,1.0,1,0,21,8,4,28.0,193.04,83.91,203.2,Orthodox,2.88,3.08,0.53,0.4,0.54,0.5,0.8,1.49,0,1,8,0.12,1,8,0.12,0,0,0.0,0,0,0,8,4,35.0,177.8,83.91,187.96,Orthodox,0.99,3.85,0.3,0.0,0.46,0.0,0.0,0.0,1,15,15,0.57,15,15,0.58,1,1,1.0,1,0,21,0,0,-7.0,15.23999999999998,0.0,15.23999999999998,1.89,-0.77,0.23,0.4,0.08,0.5,0.8,1.49,2022-05-21,0,0,1
UFC 275: Teixeira vs. Prochazka,Brendan Allen,Jacob Malkoun,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Jason Herzog,0,45,74,0.6,89,122,0.73,2,2,1.0,0,2,204,23,5,28.0,187.96,83.91,190.5,Orthodox,3.87,3.6,0.54,0.47,0.46,0.58,1.7,1.36,0,33,55,0.6,66,96,0.69,7,14,0.5,0,0,429,7,3,28.0,175.26,83.91,185.42,Orthodox,3.89,2.49,0.56,0.44,0.5,0.0,0.5,7.2,0,12,19,0.0,23,26,0.04,-5,-12,0.5,0,2,-225,16,2,0.0,12.700000000000015,0.0,5.0800000000000125,-0.02,1.11,-0.02,0.0299999999999999,-0.0399999999999999,0.58,1.2,-5.84,2022-06-11,0,0,1
UFC Fight Night: Kattar vs. Emmett,Joaquin Buckley,Albert Duraev,Red,Middleweight,0,Men,TKO - Doctor's Stoppage,2,3.0,300,Jacob Montalvo,2,27,105,0.25,30,108,0.28,0,0,0.0,0,0,22,17,6,29.0,177.8,77.11,193.04,Southpaw,3.87,3.31,0.33,0.36,0.57,0.65,0.0,1.51,0,10,50,0.2,17,60,0.28,2,9,0.22,0,0,108,16,5,35.0,180.34,83.91,190.5,Orthodox,2.99,3.01,0.4,0.29,0.59,0.66,0.6,1.97,2,17,55,0.0499999999999999,13,48,0.0,-2,-9,-0.22,0,0,-86,1,1,-6.0,-2.539999999999992,-6.799999999999997,2.539999999999992,0.8799999999999999,0.3000000000000002,-0.07,0.07,-0.02,-0.01,-0.6,-0.4599999999999999,2022-06-18,0,0,1
UFC Fight Night: Kattar vs. Emmett,Roman Dolidze,Kyle Daukaus,Red,Middleweight,0,Men,KO/TKO,1,3.0,73,Mike Beltran,2,8,15,0.53,10,17,0.59,0,0,0.0,0,0,36,12,3,35.0,187.96,83.91,193.04,Orthodox,2.62,3.36,0.39,0.4,0.51,0.33,1.3,1.3,0,4,9,0.44,5,10,0.5,0,0,0.0,0,0,0,11,4,31.0,190.5,83.91,193.04,Southpaw,3.22,2.94,0.52,0.25,0.42,0.82,1.9,2.12,2,4,6,0.09,5,7,0.0899999999999999,0,0,0.0,0,0,36,1,-1,4.0,-2.539999999999992,0.0,0.0,-0.6000000000000001,0.4199999999999999,-0.13,0.15,0.09,-0.4899999999999999,-0.5999999999999999,-0.8200000000000001,2022-06-18,0,0,1
UFC Fight Night: Kattar vs. Emmett,Phil Hawes,Deron Winn,Red,Middleweight,0,Men,KO/TKO,2,3.0,265,Herb Dean,1,118,175,0.67,126,191,0.66,1,3,0.33,0,0,47,12,6,35.0,182.88,83.91,195.58,Orthodox,5.33,3.72,0.59,0.34,0.55,0.9,0.2,2.11,0,32,111,0.28,34,114,0.3,0,0,0.0,0,0,0,7,3,34.0,167.64,83.91,177.8,Orthodox,4.55,6.21,0.44,0.52,0.46,0.4,0.0,4.28,1,86,64,0.39,92,77,0.36,1,3,0.33,0,0,47,5,3,1.0,15.240000000000007,0.0,17.78,0.7800000000000002,-2.49,0.1499999999999999,-0.18,0.09,0.5,0.2,-2.1700000000000004,2022-06-18,0,0,1
UFC Fight Night: Kattar vs. Emmett,Julian Marquez,Gregory Rodrigues,Blue,Middleweight,0,Men,KO/TKO,1,3.0,198,Mike Beltran,0,13,42,0.3,13,42,0.31,0,0,0.0,0,0,0,9,4,33.0,187.96,83.91,182.88,Orthodox,4.86,4.99,0.44,0.0,0.51,0.53,2.6,0.0,3,49,72,0.68,50,74,0.68,0,0,0.0,0,0,52,15,5,32.0,190.5,83.91,190.5,Orthodox,6.08,5.3,0.55,0.45,0.51,1.0,0.5,2.46,-3,-36,-30,-0.38,-37,-32,-0.37,0,0,0.0,0,0,-52,-6,-1,1.0,-2.539999999999992,0.0,-7.6200000000000045,-1.2199999999999998,-0.3099999999999996,-0.11,-0.45,0.0,-0.47,2.1,-2.46,2022-06-18,0,0,0
UFC Fight Night: Tsarukyan vs. Gamrot,Chris Curtis,Rodolfo Vieira,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,109,174,0.62,128,193,0.66,0,0,0.0,0,0,35,31,10,36.0,177.8,83.91,190.5,Orthodox,5.96,6.58,0.51,0.0,0.53,0.92,0.0,0.0,0,86,145,0.59,90,149,0.6,0,20,0.0,0,0,125,10,2,34.0,182.88,83.91,185.42,Orthodox,3.19,4.6,0.54,0.3,0.49,1.0,1.6,4.18,0,23,29,0.03,38,44,0.06,0,-20,0.0,0,0,-90,21,8,2.0,-5.079999999999984,0.0,5.0800000000000125,2.77,1.9800000000000004,-0.03,-0.3,0.04,-0.0799999999999999,-1.6,-4.18,2022-06-25,0,0,0
UFC 276: Adesanya vs. Cannonier,Brad Tavares,Dricus Du Plessis,Blue,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,82,150,0.54,98,167,0.59,0,1,0.0,0,0,121,20,10,36.0,185.42,83.91,187.96,Orthodox,3.38,3.15,0.43,0.26,0.55,0.81,0.0,0.78,0,113,212,0.53,123,222,0.55,0,7,0.0,0,0,78,21,2,30.0,185.42,83.91,193.04,Switch,6.49,4.77,0.5,0.51,0.55,0.4,0.8,3.0,0,-31,-62,0.01,-25,-55,0.0399999999999999,0,-6,0.0,0,0,43,-1,8,6.0,0.0,0.0,-5.079999999999984,-3.1100000000000003,-1.6199999999999997,-0.07,-0.25,0.0,0.41,-0.8,-2.22,2022-07-02,0,13,1
UFC 276: Adesanya vs. Cannonier,Uriah Hall,Andre Muniz,Blue,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,6,26,0.23,24,49,0.49,0,0,0.0,0,2,18,18,11,39.0,182.88,83.91,200.66,Orthodox,3.23,3.85,0.48,0.38,0.54,0.64,0.1,0.54,0,17,39,0.43,99,185,0.54,4,10,0.4,0,0,612,24,6,34.0,185.42,83.91,198.12,Southpaw,1.97,1.99,0.5,0.5,0.54,0.35,1.2,4.23,0,-11,-13,-0.1999999999999999,-75,-136,-0.05,-4,-10,-0.4,0,2,-594,-6,5,5.0,-2.539999999999992,0.0,2.539999999999992,1.26,1.86,-0.02,-0.12,0.0,0.29,-1.1,-3.69,2022-07-02,10,0,0
UFC 276: Adesanya vs. Cannonier,Sean Strickland,Alex Pereira,Blue,Middleweight,0,Men,KO/TKO,1,3.0,156,Jason Herzog,0,15,29,0.51,15,29,0.52,0,0,0.0,0,0,0,28,6,33.0,185.42,83.91,193.04,Orthodox,5.91,4.33,0.41,0.64,0.62,0.77,0.2,0.85,1,25,40,0.62,25,40,0.62,0,0,0.0,0,0,3,9,2,36.0,193.04,92.99,200.66,Orthodox,5.0,3.65,0.62,1.0,0.5,0.7,0.4,0.19,-1,-10,-11,-0.1099999999999999,-10,-11,-0.0999999999999999,0,0,0.0,0,0,-3,19,4,-3.0,-7.6200000000000045,-9.079999999999998,-7.6200000000000045,0.91,0.6800000000000002,-0.21,-0.36,0.12,0.07,-0.2,0.6599999999999999,2022-07-02,0,2,0
UFC Fight Night: Dos Anjos vs. Fiziev,Cody Brundage,Tresean Gore,Red,Middleweight,0,Men,KO/TKO,1,3.0,230,Herb Dean,1,15,39,0.38,23,49,0.47,1,2,0.5,0,0,78,10,5,29.0,182.88,83.91,182.88,Orthodox,1.8,2.51,0.55,0.52,0.43,0.73,1.1,2.69,0,8,25,0.32,8,27,0.3,0,0,0.0,0,0,0,5,2,29.0,182.88,83.91,190.5,Switch,3.04,6.13,0.53,0.71,0.47,0.81,1.2,3.04,1,7,14,0.06,15,22,0.1699999999999999,1,2,0.5,0,0,78,5,3,0.0,0.0,0.0,-7.6200000000000045,-1.24,-3.62,0.02,-0.1899999999999999,-0.0399999999999999,-0.08,-0.0999999999999998,-0.3500000000000001,2022-07-09,0,0,1
UFC Fight Night: Dos Anjos vs. Fiziev,Caio Borralho,Armen Petrosyan,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mike Beltran,0,12,25,0.48,49,83,0.59,4,5,0.8,0,0,609,15,1,31.0,177.8,83.91,190.5,Southpaw,2.73,1.98,0.58,0.63,0.6,0.57,0.5,2.16,0,31,61,0.5,72,132,0.55,0,0,0.0,0,1,79,9,3,33.0,190.5,83.91,180.34,Orthodox,5.69,2.9,0.52,0.33,0.56,0.31,0.0,0.22,0,-19,-36,-0.02,-23,-49,0.0399999999999999,4,5,0.8,0,-1,530,6,-2,-2.0,-12.699999999999989,0.0,10.159999999999997,-2.9600000000000004,-0.92,0.0599999999999999,0.3,0.0399999999999999,0.2599999999999999,0.5,1.94,2022-07-09,0,0,1
UFC Fight Night: Ortega vs. Rodriguez,Dwight Grant,Dustin Stoltzfus,Blue,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Dan Miragliotta,0,52,100,0.52,54,102,0.53,0,0,0.0,0,0,0,11,6,39.0,185.42,83.91,193.04,Switch,3.29,2.66,0.36,1.0,0.6,0.66,0.0,0.61,0,49,112,0.43,102,173,0.59,2,5,0.4,0,0,257,15,5,32.0,182.88,83.91,190.5,Orthodox,3.49,3.29,0.44,0.4,0.48,0.46,0.7,2.4,0,3,-12,0.09,-48,-71,-0.0599999999999999,-2,-5,-0.4,0,0,-257,-4,1,7.0,2.539999999999992,0.0,2.539999999999992,-0.2000000000000001,-0.6299999999999999,-0.08,0.6,0.12,0.2,-0.7,-1.79,2022-07-16,0,0,0
UFC Fight Night: Ortega vs. Rodriguez,Punahele Soriano,Dalcha Lungiambula,Red,Middleweight,0,Men,KO/TKO,2,3.0,28,Dan Miragliotta,1,17,35,0.48,19,37,0.51,0,1,0.0,0,0,4,9,4,31.0,180.34,83.91,182.88,Southpaw,3.96,4.55,0.45,0.4,0.48,0.33,0.0,0.79,0,11,22,0.5,17,28,0.61,2,2,1.0,0,0,99,11,6,36.0,172.72,83.91,193.04,Orthodox,3.07,3.93,0.45,0.45,0.52,0.77,0.0,2.14,1,6,13,-0.02,2,9,-0.0999999999999999,-2,-1,-1.0,0,0,-95,-2,-2,-5.0,7.6200000000000045,0.0,-10.159999999999997,0.8900000000000001,0.6199999999999997,0.0,-0.0499999999999999,-0.04,-0.44,0.0,-1.35,2022-07-16,0,0,0
UFC Fight Night: Blaydes vs. Aspinall,Jack Hermansson,Chris Curtis,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,100,251,0.39,100,251,0.4,0,6,0.0,0,0,0,24,8,35.0,185.42,83.91,195.58,Orthodox,5.09,3.69,0.44,0.3,0.56,0.8,0.4,1.53,0,43,125,0.34,43,125,0.34,0,0,0.0,0,0,0,31,10,36.0,177.8,83.91,190.5,Orthodox,5.96,6.58,0.51,0.0,0.53,0.92,0.0,0.0,0,57,126,0.0499999999999999,57,126,0.06,0,6,0.0,0,0,0,-7,-2,-1.0,7.619999999999976,0.0,5.0800000000000125,-0.8700000000000001,-2.89,-0.07,0.3,0.03,-0.12,0.4,1.53,2022-07-23,2,0,1
UFC Fight Night: Santos vs. Hill,Sam Alvey,Michal Oleksiejczuk,Blue,Middleweight,0,Men,KO/TKO,1,3.0,116,Herb Dean,0,3,11,0.27,3,11,0.27,0,1,0.0,0,0,0,33,18,37.0,187.96,83.91,190.5,Southpaw,3.28,3.63,0.44,0.14,0.52,0.82,0.1,0.06,2,22,37,0.59,40,57,0.7,0,0,0.0,0,0,57,19,7,29.0,182.88,83.91,187.96,Southpaw,5.06,4.26,0.5,0.44,0.61,0.48,0.0,0.75,-2,-19,-26,-0.3199999999999999,-37,-46,-0.4299999999999999,0,1,0.0,0,0,-57,14,11,8.0,5.0800000000000125,0.0,2.539999999999992,-1.7799999999999998,-0.6299999999999999,-0.06,-0.3,-0.0899999999999999,0.3399999999999999,0.1,-0.69,2022-08-06,0,10,1
UFC Fight Night: Vera vs. Cruz,Bruno Silva,Gerald Meerschaert,Blue,Middleweight,0,Men,Submission,3,3.0,99,Mike Beltran,0,29,81,0.35,38,93,0.41,0,0,0.0,0,0,1,23,10,34.0,182.88,83.91,187.96,Orthodox,4.43,5.33,0.51,0.27,0.43,0.73,0.0,1.09,1,46,114,0.4,61,136,0.45,1,6,0.16,1,0,132,36,17,36.0,185.42,83.91,195.58,Southpaw,3.18,3.37,0.45,0.38,0.53,0.34,1.6,2.17,-1,-17,-33,-0.05,-23,-43,-0.04,-1,-6,-0.16,-1,0,-131,-13,-7,-2.0,-2.539999999999992,0.0,-7.6200000000000045,1.2499999999999996,1.96,0.06,-0.1099999999999999,-0.1,0.3899999999999999,-1.6,-1.0799999999999998,2022-08-13,0,2,1
UFC 278: Usman vs. Edwards,Paulo Costa,Luke Rockhold,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mike Beltran,0,73,103,0.7,106,137,0.77,2,2,1.0,0,0,328,14,3,32.0,185.42,83.91,182.88,Orthodox,6.2,6.38,0.58,0.75,0.47,0.8,0.0,0.45,0,51,70,0.72,57,78,0.73,1,4,0.25,0,1,47,16,6,39.0,190.5,83.91,195.58,Southpaw,4.1,2.68,0.49,0.29,0.53,0.65,1.0,0.7,0,22,33,-0.02,49,59,0.04,1,-2,0.75,0,-1,281,-2,-3,-7.0,-5.0800000000000125,0.0,-12.700000000000015,2.1000000000000005,3.7,0.0899999999999999,0.46,-0.06,0.15,-1.0,-0.2499999999999999,2022-08-20,0,5,0
UFC Fight Night: Gane vs. Tuivasa,Alessio Di Chirico,Roman Kopylov,Blue,Middleweight,0,Men,KO/TKO,3,3.0,69,Rich Mitchell,0,39,126,0.3,43,131,0.33,0,4,0.0,0,0,62,13,7,34.0,182.88,83.91,187.96,Orthodox,3.32,3.44,0.39,0.39,0.61,0.83,0.0,1.46,1,59,122,0.48,66,129,0.51,0,0,0.0,0,0,1,12,3,32.0,182.88,83.91,190.5,Southpaw,4.66,4.1,0.54,0.5,0.6,0.87,0.0,0.42,-1,-20,4,-0.18,-23,2,-0.18,0,4,0.0,0,0,61,1,4,2.0,0.0,0.0,-2.539999999999992,-1.3400000000000003,-0.6599999999999997,-0.15,-0.1099999999999999,0.01,-0.04,0.0,1.04,2022-09-03,3,0,1
UFC Fight Night: Gane vs. Tuivasa,Abus Magomedov,Dustin Stoltzfus,Red,Middleweight,0,Men,KO/TKO,1,3.0,19,Loic Pora,1,7,7,1.0,7,7,1.0,0,0,0.0,0,0,2,25,6,33.0,187.96,83.91,198.12,Orthodox,3.73,5.36,0.42,0.5,0.54,1.0,0.0,0.61,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,15,5,32.0,182.88,83.91,190.5,Orthodox,3.49,3.29,0.44,0.4,0.48,0.46,0.7,2.4,1,7,5,1.0,7,5,1.0,0,0,0.0,0,0,2,10,1,1.0,5.0800000000000125,0.0,7.6200000000000045,0.2399999999999997,2.0700000000000003,-0.02,0.0999999999999999,0.06,0.54,-0.7,-1.79,2022-09-03,0,0,1
UFC Fight Night: Gane vs. Tuivasa,Nassourdine Imavov,Joaquin Buckley,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,51,109,0.46,68,142,0.48,2,7,0.28,2,0,236,13,4,29.0,190.5,83.91,190.5,Orthodox,4.53,3.26,0.54,0.31,0.61,0.76,1.5,0.87,0,46,174,0.26,55,183,0.3,0,3,0.0,0,0,29,17,6,29.0,177.8,77.11,193.04,Southpaw,3.87,3.31,0.33,0.36,0.57,0.65,0.0,1.51,0,5,-65,0.2,13,-41,0.18,2,4,0.28,2,0,207,-4,-2,0.0,12.699999999999989,6.799999999999997,-2.539999999999992,0.6600000000000001,-0.0500000000000002,0.21,-0.0499999999999999,0.04,0.1099999999999999,1.5,-0.64,2022-09-03,0,0,0
UFC Fight Night: Gane vs. Tuivasa,Robert Whittaker,Marvin Vettori,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Jason Herzog,0,74,166,0.44,74,166,0.45,1,1,1.0,0,0,12,26,7,33.0,182.88,83.91,185.42,Orthodox,4.57,3.45,0.42,0.38,0.59,0.82,0.0,0.81,0,33,116,0.28,38,121,0.31,0,1,0.0,0,0,28,19,7,30.0,182.88,83.91,187.96,Southpaw,4.56,4.24,0.45,0.45,0.56,0.69,0.5,1.66,0,41,50,0.1599999999999999,36,45,0.14,1,0,1.0,0,0,-16,7,0,3.0,0.0,0.0,-2.5400000000000205,0.0100000000000006,-0.79,-0.03,-0.07,0.0299999999999999,0.13,-0.5,-0.8499999999999999,2022-09-03,2,5,0
UFC 279: Diaz vs. Ferguson,Denis Tiuliulin,Jamie Pickett,Red,Middleweight,0,Men,KO/TKO,2,3.0,292,Mike Beltran,2,73,161,0.45,87,178,0.49,0,1,0.0,0,0,59,10,9,35.0,185.42,83.91,195.58,Orthodox,4.5,6.15,0.41,0.0,0.36,0.73,0.0,0.0,0,60,111,0.54,63,114,0.55,0,5,0.0,0,0,35,13,11,35.0,187.96,83.91,203.2,Orthodox,2.65,3.62,0.47,0.4,0.5,0.67,0.1,1.26,2,13,50,-0.09,24,64,-0.06,0,-4,0.0,0,0,24,-3,-2,0.0,-2.5400000000000205,0.0,-7.619999999999976,1.85,2.53,-0.06,-0.4,-0.14,0.0599999999999999,-0.1,-1.26,2022-09-10,0,0,0
UFC Fight Night: Sandhagen vs. Song,Anthony Hernandez,Marc-Andre Barriault,Red,Middleweight,0,Men,Submission,3,3.0,113,Herb Dean,0,39,60,0.65,58,84,0.69,8,14,0.57,2,0,525,12,2,30.0,182.88,83.91,190.5,Orthodox,4.3,3.46,0.59,0.49,0.45,0.63,3.0,6.62,0,25,53,0.47,34,62,0.55,0,0,0.0,0,0,25,16,7,34.0,185.42,83.91,187.96,Orthodox,6.19,5.67,0.47,0.25,0.52,0.67,0.1,0.22,0,14,7,0.18,24,22,0.1399999999999999,8,14,0.57,2,0,500,-4,-5,-4.0,-2.539999999999992,0.0,2.539999999999992,-1.8900000000000008,-2.21,0.12,0.24,-0.07,-0.04,2.9,6.4,2022-09-17,0,0,0
UFC Fight Night: Sandhagen vs. Song,Chidi Njokuani,Gregory Rodrigues,Blue,Middleweight,0,Men,KO/TKO,2,3.0,87,Mark Smith,0,44,65,0.67,47,68,0.69,0,0,0.0,0,0,100,22,10,35.0,190.5,77.11,203.2,Orthodox,4.04,3.19,0.6,0.0,0.53,0.67,0.3,0.0,1,48,90,0.53,60,102,0.59,1,3,0.33,0,0,74,15,5,32.0,190.5,83.91,190.5,Orthodox,6.08,5.3,0.55,0.45,0.51,1.0,0.5,2.46,-1,-4,-25,0.14,-13,-34,0.0999999999999999,-1,-3,-0.33,0,0,26,7,5,3.0,0.0,-6.799999999999997,12.699999999999989,-2.04,-2.11,0.0499999999999999,-0.45,0.02,-0.3299999999999999,-0.2,-2.46,2022-09-17,0,0,0
