event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Rozenstruik vs. Sakai,Jairzinho Rozenstruik,Augusto Sakai,Red,Heavyweight,0,Men,KO/TKO,1,5.0,299,Herb Dean,1,16,29,0.55,16,29,0.55,0,0,0.0,0,0,2,14,5,36.0,187.96,109.77,198.12,Orthodox,3.44,2.78,0.49,0.0,0.47,0.75,0.0,0.0,0,3,14,0.21,3,14,0.21,0,0,0.0,0,0,0,16,5,32.0,190.5,120.2,195.58,Orthodox,4.6,3.83,0.49,0.4,0.48,0.56,0.0,0.23,1,13,15,0.3400000000000001,13,15,0.3400000000000001,0,0,0.0,0,0,2,-2,0,4.0,-2.539999999999992,-10.430000000000009,2.539999999999992,-1.1599999999999997,-1.0500000000000005,0.0,-0.4,-0.01,0.1899999999999999,0.0,-0.23,2021-06-05,0,0,0
UFC 263: Adesanya vs. Vettori 2,Carlos Felipe,Jake Collier,Red,Heavyweight,0,Men,Decision - Split,3,3.0,300,Al Guinee,0,94,192,0.48,94,192,0.49,0,0,0.0,0,0,2,11,2,29.0,182.88,111.13,190.5,Orthodox,4.88,5.6,0.45,0.0,0.5,0.72,0.0,0.0,0,130,281,0.46,130,281,0.46,0,1,0.0,0,0,0,13,10,35.0,190.5,104.33,198.12,Orthodox,5.8,5.08,0.44,0.33,0.5,0.67,0.6,0.71,0,-36,-89,0.0199999999999999,-36,-89,0.0299999999999999,0,-1,0.0,0,0,2,-2,-8,-6.0,-7.6200000000000045,6.799999999999997,-7.6200000000000045,-0.92,0.5199999999999996,0.01,-0.33,0.0,0.0499999999999999,-0.6,-0.71,2021-06-12,0,0,1
UFC Fight Night: Jung vs. Ige,Aleksei Oleinik,Serghei Spivac,Blue,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,59,121,0.48,98,162,0.6,1,2,0.5,1,0,211,60,17,46.0,187.96,108.86,203.2,Orthodox,3.29,3.8,0.48,0.46,0.44,0.37,1.9,1.82,0,71,136,0.52,112,181,0.62,0,0,0.0,0,0,291,16,4,29.0,190.5,117.93,198.12,Orthodox,3.54,3.79,0.49,0.64,0.49,0.7,0.5,4.56,0,-12,-15,-0.04,-14,-19,-0.02,1,2,0.5,1,0,-80,44,13,17.0,-2.539999999999992,-9.070000000000007,5.079999999999984,-0.25,0.0099999999999997,-0.01,-0.18,-0.0499999999999999,-0.3299999999999999,1.4,-2.7399999999999993,2021-06-19,5,0,1
UFC Fight Night: Jung vs. Ige,Josh Parisian,Roque Martinez,Red,Heavyweight,0,Men,Decision - Split,3,3.0,300,Mark Smith,0,79,160,0.49,100,186,0.54,1,7,0.14,0,0,263,15,8,34.0,193.04,120.2,200.66,Orthodox,4.55,4.88,0.48,0.33,0.41,0.46,0.2,0.98,0,64,114,0.56,245,309,0.79,0,0,0.0,1,0,259,15,8,38.0,177.8,113.4,182.88,Orthodox,3.28,4.9,0.53,0.5,0.56,0.53,0.4,0.38,0,15,46,-0.07,-145,-123,-0.25,1,7,0.14,-1,0,4,0,0,-4.0,15.23999999999998,6.799999999999997,17.78,1.27,-0.0200000000000004,-0.05,-0.1699999999999999,-0.15,-0.07,-0.2,0.6,2021-06-19,0,0,1
UFC Fight Night: Gane vs. Volkov,Tanner Boser,Ovince Saint Preux,Red,Heavyweight,0,Men,KO/TKO,2,3.0,151,Jason Herzog,1,33,72,0.45,33,72,0.46,0,0,0.0,0,0,16,21,10,32.0,187.96,92.99,190.5,Orthodox,4.7,2.75,0.52,0.0,0.58,0.63,0.0,0.0,0,9,21,0.42,12,26,0.46,1,5,0.2,0,0,72,27,17,40.0,190.5,92.99,203.2,Southpaw,3.03,3.32,0.47,0.36,0.47,0.67,0.5,1.1,1,24,51,0.03,21,46,0.0,-1,-5,-0.2,0,0,-56,-6,-7,-8.0,-2.539999999999992,0.0,-12.699999999999989,1.6700000000000004,-0.5699999999999998,0.05,-0.36,0.1099999999999999,-0.04,-0.5,-1.1,2021-06-26,0,0,1
UFC Fight Night: Gane vs. Volkov,Ciryl Gane,Alexander Volkov,Red,Heavyweight,0,Men,Decision - Unanimous,5,5.0,300,Herb Dean,0,135,255,0.52,139,259,0.54,0,4,0.0,0,0,19,12,2,33.0,193.04,111.13,205.74,Orthodox,5.49,2.19,0.6,0.21,0.63,0.5,0.5,0.58,0,115,241,0.47,115,241,0.48,0,0,0.0,0,0,0,37,10,35.0,200.66,113.4,203.2,Orthodox,5.1,3.0,0.57,0.63,0.54,0.73,0.2,0.49,0,20,14,0.05,24,18,0.06,0,4,0.0,0,0,19,-25,-8,-2.0,-7.6200000000000045,-2.2700000000000102,2.5400000000000205,0.3900000000000005,-0.81,0.03,-0.42,0.0899999999999999,-0.2299999999999999,0.3,0.0899999999999999,2021-06-26,0,3,0
UFC 264: Poirier vs. McGregor 3,Tai Tuivasa,Greg Hardy,Red,Heavyweight,0,Men,KO/TKO,1,3.0,67,Mark Smith,1,11,23,0.47,11,23,0.48,0,0,0.0,0,0,6,15,7,31.0,187.96,119.75,190.5,Southpaw,3.96,5.05,0.49,0.0,0.43,0.57,0.0,0.0,0,6,15,0.4,6,15,0.4,0,0,0.0,0,0,0,7,5,35.0,195.58,120.2,203.2,Orthodox,4.79,3.31,0.5,0.33,0.55,0.64,0.0,0.2,1,5,8,0.0699999999999999,5,8,0.0799999999999999,0,0,0.0,0,0,6,8,2,-4.0,-7.6200000000000045,-0.4500000000000028,-12.699999999999989,-0.8300000000000001,1.7399999999999998,-0.01,-0.33,-0.12,-0.07,0.0,-0.2,2021-07-10,0,0,1
UFC Fight Night: Cannonier vs. Gastelum,Parker Porter,Chase Sherman,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,149,278,0.53,159,294,0.54,1,8,0.12,0,0,139,14,9,38.0,182.88,120.2,190.5,Orthodox,6.55,6.32,0.5,0.26,0.51,0.66,0.5,1.35,0,117,249,0.46,121,253,0.48,0,0,0.0,0,0,0,16,12,34.0,193.04,113.4,198.12,Orthodox,6.04,6.65,0.45,0.5,0.52,0.74,0.0,0.09,0,32,29,0.07,38,41,0.06,1,8,0.12,0,0,139,-2,-3,4.0,-10.159999999999997,6.799999999999997,-7.6200000000000045,0.5099999999999998,-0.33,0.0499999999999999,-0.24,-0.01,-0.0799999999999999,0.5,1.26,2021-08-21,4,0,0
UFC Fight Night: Brunson vs. Till,Tom Aspinall,Serghei Spivac,Red,Heavyweight,0,Men,KO/TKO,1,3.0,150,Mark Smith,1,16,26,0.61,16,26,0.62,0,0,0.0,0,0,3,14,3,30.0,195.58,116.12,198.12,Orthodox,7.72,2.77,0.66,1.0,0.66,1.0,1.7,3.46,0,0,11,0.0,0,11,0.0,0,2,0.0,0,0,0,16,4,29.0,190.5,117.93,198.12,Orthodox,3.54,3.79,0.49,0.64,0.49,0.7,0.5,4.56,1,16,15,0.61,16,15,0.62,0,-2,0.0,0,0,3,-2,-1,1.0,5.0800000000000125,-1.8100000000000025,0.0,4.18,-1.02,0.17,0.36,0.17,0.3,1.2,-1.0999999999999996,2021-09-04,0,0,1
UFC 266: Volkanovski vs. Ortega,Curtis Blaydes,Jairzinho Rozenstruik,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,32,96,0.33,113,190,0.59,3,6,0.5,0,0,379,18,4,33.0,193.04,120.2,203.2,Orthodox,3.53,1.83,0.5,0.53,0.59,0.31,0.0,5.72,0,18,68,0.26,46,99,0.46,0,0,0.0,0,0,0,14,5,36.0,187.96,109.77,198.12,Orthodox,3.44,2.78,0.49,0.0,0.47,0.75,0.0,0.0,0,14,28,0.07,67,91,0.1299999999999999,3,6,0.5,0,0,379,4,-1,-3.0,5.079999999999984,10.430000000000009,5.079999999999984,0.0899999999999998,-0.9499999999999996,0.01,0.53,0.12,-0.44,0.0,5.72,2021-09-25,0,3,1
