event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Ortega vs. The Korean Zombie,Mateusz Gamrot,Guram Kutateladze,Blue,Lightweight,0,Men,Decision - Split,3,3.0,300,Lukasz Bosacki,0,52,126,0.41,69,151,0.46,5,16,0.31,0,0,209,24,2,33.0,177.8,70.31,177.8,Southpaw,3.09,3.07,0.51,0.35,0.59,0.9,0.1,5.28,1,37,86,0.43,43,93,0.46,0,1,0.0,0,0,1,12,4,32.0,180.34,70.31,182.88,Orthodox,4.62,4.53,0.45,0.18,0.56,0.75,0.0,0.69,-1,15,40,-0.02,26,58,0.0,5,15,0.31,0,0,208,12,-2,1.0,-2.539999999999992,0.0,-5.079999999999984,-1.5300000000000002,-1.4600000000000004,0.06,0.1699999999999999,0.0299999999999999,0.15,0.1,4.59,2020-10-17,0,0,1
UFC Fight Night: Ortega vs. The Korean Zombie,Jamie Mullarkey,Fares Ziam,Blue,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Lukasz Bosacki,0,20,72,0.27,29,84,0.35,5,11,0.45,0,0,416,17,7,29.0,182.88,70.31,187.96,Orthodox,4.46,4.49,0.46,0.34,0.54,0.76,0.1,2.42,0,47,89,0.52,54,98,0.55,1,5,0.2,0,2,72,15,4,27.0,185.42,70.31,190.5,Orthodox,2.7,1.72,0.48,0.23,0.65,0.67,0.2,0.81,0,-27,-17,-0.25,-25,-14,-0.2,4,6,0.25,0,-2,344,2,3,2.0,-2.539999999999992,0.0,-2.539999999999992,1.7599999999999998,2.7700000000000005,-0.0199999999999999,0.11,-0.1099999999999999,0.0899999999999999,-0.1,1.61,2020-10-17,0,0,1
UFC 254: Khabib vs. Gaethje,Joel Alvarez,Alexander Yakovlev,Red,Lightweight,0,Men,Submission,1,3.0,180,Jason Herzog,0,4,6,0.66,10,13,0.77,0,0,0.0,2,0,0,20,3,31.0,190.5,70.31,195.58,Orthodox,3.65,3.37,0.46,0.0,0.5,0.11,1.3,0.0,0,1,1,1.0,15,16,0.94,1,1,1.0,0,0,117,24,10,39.0,190.5,70.31,187.96,Southpaw,1.74,2.41,0.47,0.35,0.58,0.72,0.1,1.66,0,3,5,-0.3399999999999999,-5,-3,-0.1699999999999999,-1,-1,-1.0,2,0,-117,-4,-7,-8.0,0.0,0.0,7.6200000000000045,1.91,0.96,-0.0099999999999999,-0.35,-0.0799999999999999,-0.61,1.2,-1.66,2020-10-24,1,0,1
UFC Fight Night: Hall vs. Silva,Chris Gruetzemacher,Alexander Hernandez,Blue,Lightweight,0,Men,KO/TKO,1,3.0,106,Mark Smith,0,8,27,0.29,8,27,0.3,0,0,0.0,0,0,0,15,5,37.0,172.72,70.31,172.72,Orthodox,6.18,4.96,0.57,0.5,0.52,0.65,0.0,0.21,1,29,52,0.55,29,52,0.56,0,0,0.0,0,0,0,14,7,31.0,175.26,65.77,182.88,Orthodox,4.63,4.9,0.41,0.31,0.56,0.6,0.1,1.2,-1,-21,-25,-0.26,-21,-25,-0.26,0,0,0.0,0,0,0,1,-2,6.0,-2.539999999999992,4.540000000000006,-10.159999999999997,1.5499999999999998,0.0599999999999996,0.1599999999999999,0.19,-0.04,0.05,-0.1,-0.99,2020-10-31,1,0,0
UFC Fight Night: Hall vs. Silva,Bobby Green,Thiago Moises,Blue,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Keith Peterson,0,85,177,0.48,94,187,0.5,2,3,0.66,0,1,71,31,15,37.0,177.8,70.31,180.34,Orthodox,6.14,3.74,0.52,0.37,0.62,0.74,0.3,1.2,0,42,119,0.35,43,120,0.36,2,3,0.66,1,0,111,18,7,29.0,175.26,70.31,177.8,Orthodox,2.47,4.19,0.4,0.44,0.55,0.56,1.3,1.64,0,43,58,0.13,51,67,0.14,0,0,0.0,-1,1,-40,13,8,8.0,2.5400000000000205,0.0,2.539999999999992,3.669999999999999,-0.4500000000000002,0.12,-0.07,0.0699999999999999,0.1799999999999999,-1.0,-0.4399999999999999,2020-10-31,6,0,0
UFC Fight Night: Felder vs. Dos Anjos,Paul Felder,Rafael Dos Anjos,Blue,Lightweight,0,Men,Decision - Split,5,5.0,300,Herb Dean,0,98,190,0.51,134,226,0.59,1,2,0.5,0,0,100,17,6,39.0,180.34,70.31,177.8,Orthodox,3.7,3.44,0.44,0.28,0.48,0.64,0.2,0.29,0,92,162,0.56,155,231,0.67,6,22,0.27,0,0,855,32,16,39.0,172.72,70.31,177.8,Southpaw,3.48,3.21,0.47,0.35,0.6,0.55,0.6,1.95,0,6,28,-0.05,-21,-5,-0.08,-5,-20,0.2299999999999999,0,0,-755,-15,-10,0.0,7.6200000000000045,0.0,0.0,0.2200000000000002,0.2299999999999999,-0.0299999999999999,-0.0699999999999999,-0.12,0.0899999999999999,-0.3999999999999999,-1.66,2020-11-14,18,7,1
UFC Fight Night: Hermansson vs. Vettori,Matt Wiman,Jordan Leavitt,Blue,Lightweight,0,Men,KO/TKO,1,3.0,22,Chris Tognoni,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,16,10,40.0,177.8,70.31,172.72,Orthodox,3.17,3.57,0.5,0.37,0.51,0.56,1.5,2.13,0,1,1,1.0,1,1,1.0,1,2,0.5,0,0,0,11,3,28.0,175.26,70.31,180.34,Southpaw,2.55,1.84,0.61,0.25,0.57,0.3,1.1,2.19,0,-1,1,-1.0,-1,1,-1.0,-1,-2,-0.5,0,0,0,5,7,12.0,2.5400000000000205,0.0,-7.6200000000000045,0.6200000000000001,1.7299999999999998,-0.1099999999999999,0.12,-0.0599999999999999,0.26,0.3999999999999999,-0.06,2020-12-05,15,0,1
UFC Fight Night: Hermansson vs. Vettori,Gabriel Benitez,Justin Jaynes,Red,Lightweight,0,Men,KO/TKO,1,3.0,246,,1,38,104,0.36,38,104,0.37,0,0,0.0,0,0,0,23,12,35.0,172.72,70.31,180.34,Southpaw,4.92,4.26,0.41,0.5,0.62,0.55,1.0,0.24,0,22,52,0.42,22,52,0.42,0,0,0.0,0,0,0,16,8,34.0,170.18,65.77,172.72,Orthodox,3.34,5.33,0.44,0.4,0.62,0.2,1.1,0.75,1,16,52,-0.06,16,52,-0.0499999999999999,0,0,0.0,0,0,0,7,4,1.0,2.539999999999992,4.540000000000006,7.6200000000000045,1.58,-1.0700000000000005,-0.03,0.0999999999999999,0.0,0.35,-0.1,-0.51,2020-12-05,0,0,0
UFC 256: Figueiredo vs. Moreno,Renato Moicano,Rafael Fiziev,Blue,Lightweight,0,Men,KO/TKO,1,3.0,245,Chris Tognoni,0,15,37,0.4,15,37,0.41,0,1,0.0,0,0,0,18,5,34.0,180.34,70.31,182.88,Orthodox,4.41,3.8,0.47,0.47,0.6,0.72,0.6,1.8,1,21,35,0.6,21,35,0.6,0,1,0.0,0,0,4,12,3,31.0,172.72,70.31,180.34,Switch,4.9,4.97,0.51,0.4,0.49,0.89,0.0,0.29,-1,-6,2,-0.1999999999999999,-6,2,-0.19,0,0,0.0,0,0,-4,6,2,3.0,7.6200000000000045,0.0,2.539999999999992,-0.4900000000000002,-1.17,-0.04,0.0699999999999999,0.1099999999999999,-0.17,0.6,1.51,2020-12-12,0,0,1
UFC 256: Figueiredo vs. Moreno,Tony Ferguson,Charles Oliveira,Blue,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,19,42,0.45,26,49,0.53,0,0,0.0,0,0,5,26,10,40.0,180.34,70.31,193.04,Orthodox,4.94,4.41,0.45,0.35,0.55,0.67,0.9,0.39,0,41,63,0.65,86,112,0.77,3,3,1.0,3,0,699,34,9,34.0,177.8,70.31,187.96,Orthodox,3.54,3.19,0.53,0.4,0.51,0.55,2.7,2.32,0,-22,-21,-0.2,-60,-63,-0.24,-3,-3,-1.0,-3,0,-694,-8,1,6.0,2.539999999999992,0.0,5.079999999999984,1.4000000000000004,1.2200000000000002,-0.08,-0.05,0.04,0.12,-1.8000000000000005,-1.9299999999999995,2020-12-12,4,12,1
